"","V1","V2","V3","V4"
"result.44",-0.00773975387036364,2.53725557779736,2.46235189539731,2.45285639438361
"result.45",0.00672547239547424,2.48150681671564,2.40319530552452,2.42153312037789
"result.46",0.00273293185630032,2.6647577944219,2.58818277511276,2.78772903425158
"result.47",-0.000182672480906397,2.58057646841651,2.50125185444301,2.54248427768649
"result.48",-0.000652012900936037,2.64181057084866,2.54539681147261,2.58044700938241
"result.49",-0.0057183894839358,2.45893508230297,2.40241165892035,2.24976201161021
"result.50",-0.00627726514844318,2.5297967279776,2.5156630460394,2.51142830085378
"result.51",0.00356563071780044,2.63335857174454,2.53840349906213,2.69549086478797
"result.52",0.00344517881944876,2.61361750759047,2.51303906339671,2.59572155572259
"result.53",-0.00435992151410602,2.52895550363575,2.51983562697989,2.5413124130979
"result.54",0.000898335452324561,2.54900366379571,2.46956520053349,2.54011973521928
"result.55",-0.00235962586404738,2.56472283932072,2.50149867265195,2.52690924856292
"result.56",-0.00237051414268844,2.53518819694665,2.46943242243632,2.52346576226812
"result.57",-0.00443163460429309,2.46334585800036,2.41029068396535,2.38601270727374
"result.58",-1.30113739128152e-05,2.61663149669979,2.52739133885234,2.62581050479483
"result.59",0.00855563255155561,2.5479922516321,2.48539485182464,2.53725975861204
"result.60",-0.00522487758315104,2.55236103088466,2.49801614553481,2.52417616400373
"result.61",-0.00124265107503762,2.59335432560322,2.52078763551019,2.51871571861241
"result.62",-0.00382675062735216,2.58336850977064,2.47942307120083,2.58329871431749
"result.63",-0.00153095679473554,2.48365439106644,2.45552682202189,2.43217310563187
"result.64",-5.52632224638482e-05,2.6215528643562,2.53738623829518,2.64915807758572
"result.65",-0.00341152277624188,2.5095757717544,2.45159526922737,2.49933818032799
"result.66",0.00263151642829264,2.5100847107564,2.47356216848008,2.48828308479151
"result.67",-0.000463151690970475,2.60990949352,2.5093382542911,2.64120140006404
"result.68",-0.00868863092567691,2.48442574161214,2.43334423783823,2.43188571285892
"result.69",-0.00194833989184262,2.59230004253171,2.51486311603421,2.6434635213201
"result.70",-0.00242601052042199,2.65930735200253,2.5595045664032,2.67141435627195
"result.71",-0.000251545610442816,2.64510754135831,2.5353481438075,2.67671622176328
"result.72",0.00241872194279149,2.57255850566391,2.51705071595201,2.64546493346781
"result.73",-0.00829244326539624,2.48381358518347,2.44586102695012,2.47997850690964
"result.74",0.00593262430067063,2.54917189569543,2.49862497329706,2.54916803137525
"result.75",-0.000765928677638199,2.64688555105691,2.55557731398953,2.67759178619726
"result.76",-0.000657593973047752,2.52573081784934,2.46158058778852,2.39877644628883
"result.77",-0.00071838705067255,2.62951462600507,2.54005349047491,2.63149796638058
"result.78",0.00171664412425816,2.53059517801196,2.47397369883071,2.51753318385073
"result.79",-0.00386630388453652,2.54785904631492,2.52317464390394,2.55020701320348
"result.80",-0.00426139716663628,2.51176355620806,2.44141115892349,2.38373828087537
"result.81",0.00761373723383726,2.52009396207867,2.48240109248429,2.4622334673159
"result.82",-0.000418996707513606,2.57320061212324,2.49975944207164,2.57200439384068
"result.83",0.00234582726499873,2.55688113299456,2.50158917911902,2.52381513710011
"result.84",0.0012179616920768,2.5242303376132,2.46314589270547,2.49539147021458
"result.85",-0.00717683486481058,2.52775079994687,2.4835954734873,2.48152870384435
"result.86",0.0024619710135103,2.54556842595974,2.47136627341951,2.52113858295127
"result.87",-0.00196142156413083,2.5432850423792,2.48466700439741,2.54425511680917
"result.88",0.00995524998173321,2.55148390312422,2.51630182656785,2.60915518081503
"result.89",0.00348970083605287,2.54376511801202,2.45416395359445,2.46831040796881
"result.90",-0.00248279374588259,2.55315601162739,2.47199697867419,2.52043008423822
"result.91",-0.00169559963595715,2.58981987538805,2.54392854067493,2.64750714593744
"result.92",-0.000652450871576043,2.54655616262377,2.46469784379715,2.4941138342002
"result.93",-0.00873053786998236,2.54471577787381,2.46647068951047,2.53101976793065
"result.94",-0.000444737839859892,2.53028041984198,2.47136499373136,2.5250768642953
"result.95",0.00651582637070033,2.54575686561748,2.44923393495524,2.44344997158732
"result.96",-0.00132753747471903,2.56680497899241,2.51850695722506,2.59109917961995
"result.97",-0.00227397469416193,2.59425605628675,2.52448568355956,2.56463335129043
"result.98",0.00167607248926594,2.55375872666119,2.51813413782837,2.62164905110762
"result.99",-0.00106925149711322,2.55871571202618,2.49919305114867,2.58654402974339
