"","V1","V2","V3","V4"
"result.1",0.00208260626145232,2.91663468434728,2.81373166580194,2.87598334235393
"result.2",0.000513928849837446,2.91102934066947,2.79467365489903,2.87137435362289
"result.3",0.00341912952208891,2.96668537068854,2.8126516689326,2.95624260814912
"result.4",0.00401195556926565,2.96571379951303,2.8195809599158,2.97344135948445
"result.5",0.00315667304121916,3.0520576240966,2.83522558994092,3.09070439153371
"result.6",-0.00144297412367546,2.90849390647937,2.78602375182774,2.93659352537145
"result.7",0.00785926870181329,2.93018453012759,2.78801266177851,2.86344964531891
"result.8",-0.00168915084363646,2.8405207430644,2.7970900160415,2.810326602266
"result.9",0.00260602825735904,3.09809639055102,2.95209573619286,3.23354038579857
"result.10",-0.00461030876172856,2.99132972934813,2.87043088177249,3.00525614038789
"result.11",-0.000455126711508373,2.94296442468177,2.79564903191019,2.90694175740678
"result.12",-0.00536127581754004,2.98080450941424,2.83533984062242,2.96353785021694
"result.13",-0.00169650306576877,2.99039335262125,2.80938279751604,2.94390054709291
"result.14",0.00296418978849168,2.98300841285251,2.87226343789307,2.96466592028182
"result.15",-0.00530513496821092,2.89849987538257,2.81342865420972,2.83095007902667
"result.16",0.00740214494213059,2.94698382537964,2.78934113195491,2.85069454023024
"result.17",0.00567258210831346,2.94519812010343,2.81783697042534,2.9374874413884
"result.18",0.00160392062055434,2.83276358873941,2.75885455083004,2.74731098145343
"result.19",-0.00936920057196395,2.86358873856156,2.79969009309585,2.89881960173012
"result.20",0.00102064597769588,2.93003348792995,2.80349984805787,2.8610560606253
"result.21",0.00131388144543868,2.84418302845143,2.7861947837852,2.76589469247108
"result.22",0.00270160915729495,2.9340712542334,2.855878059436,2.92581443231639
"result.23",-0.00212770139573297,2.92189798612829,2.77016291658335,2.8043511945914
"result.24",0.00107558596692024,2.94859215252164,2.85332681147057,2.94815847740163
"result.25",0.00170454778728936,2.90363420442636,2.78998456577498,2.84978846437099
"result.26",0.00037944530759299,2.94869335785363,2.79339245167195,2.91614443211825
"result.27",0.00850512347816198,2.93801823235852,2.8082787974321,2.95663787227047
"result.28",0.00256116519163719,2.88622931532795,2.81985792524331,2.89942355149208
"result.29",0.0010618736523022,2.91758440316409,2.84936034134288,2.94903202647949
"result.30",0.00753632153307211,3.02614761780186,2.85606704867991,3.05559057787742
"result.31",-0.00906319608990074,2.8969469594346,2.81199443176547,2.92099867789272
"result.32",0.000262337192336141,3.12190338876417,2.94420011081996,3.19142519206019
"result.33",-0.00316883179419948,2.9113781455525,2.77576189816674,2.80955717937664
"result.34",0.00315296803292929,2.84360488656715,2.76453637011692,2.77708917667232
"result.35",-0.00547845259042285,2.91095384913587,2.82565164955987,2.91584521256246
"result.36",0.00429897608192968,2.98576413826228,2.8649483536651,3.04989086242796
"result.37",-0.0106082052984287,2.98916084668107,2.89623836979388,3.041050281269
"result.38",-0.00277578045628061,2.90949831285356,2.81734101785485,3.01808838414529
"result.39",0.000834221183027684,3.00475303399349,2.85711556663296,3.01021956493645
"result.40",0.00814366415856014,2.98627554834295,2.82440618253712,2.96806816531816
"result.41",0.00992057572837522,2.99203960585968,2.91100176042502,3.02767798646803
"result.42",0.00238180546205828,2.93943517818017,2.83242570743355,2.9606381788381
"result.43",-0.000595191004670658,2.9482609289206,2.79687439993373,2.95200348648355
"result.44",-0.00808594188534813,2.92759418322829,2.77938685570791,2.83581768580952
"result.45",0.00702643817125431,2.85623078968869,2.71000569427932,2.7735971583141
"result.46",0.00285537728331917,3.06120241244662,2.91640630482167,3.20072536428214
"result.47",-0.0001917926449873,2.9574969979793,2.81692142816524,2.91018521984195
"result.48",-0.000680706815312976,3.04007624312096,2.87364390896728,2.9854029397252
"result.49",-0.00597408125577749,2.82859231999438,2.71139897317044,2.59659957274084
"result.50",-0.00655837746326567,2.89548482139826,2.83684101376867,2.88023145020121
"result.51",0.00372601718380962,3.0185801477917,2.85750086051555,3.08775151609773
"result.52",0.00359926130814621,3.00683566751733,2.83367195420037,2.99604645342304
"result.53",-0.00455359301048713,2.89423236495371,2.83754340240346,2.91554674876628
"result.54",0.000938495983181299,2.94175791373358,2.78546741035199,2.91861634579144
"result.55",-0.00246403199434314,2.92010069792548,2.81324558701343,2.87279113959519
"result.56",-0.00247880026167188,2.91594927550185,2.78291978191108,2.90071510616589
"result.57",-0.00463044823328142,2.82920023612742,2.71824765488358,2.73443049041432
"result.58",-1.11013191338867e-05,3.01284702194391,2.85851845627989,3.0356212571359
"result.59",0.00893821430459908,2.92302227931179,2.80338971459272,2.9090492054755
"result.60",-0.00545692103097397,2.91590029816255,2.81056925952657,2.87774124228572
"result.61",-0.00130025170019128,2.99407172895418,2.85266025841055,2.93396929747643
"result.62",-0.00399671061009611,2.97529677222824,2.79989288955527,2.97117637273937
"result.63",-0.00159844617500559,2.84303776284961,2.76883684818565,2.78025760116683
"result.64",-5.62212482398959e-05,3.0098075183615,2.85656533231008,3.03488842373795
"result.65",-0.00356351622200266,2.87438732614693,2.7648458294216,2.86232528322956
"result.66",0.00274811404969735,2.88180796008737,2.79083306109165,2.85707950849963
"result.67",-0.000484193189426592,2.99334768982793,2.83169378509928,3.02769212910285
"result.68",-0.00907747461459313,2.85212217130236,2.74431464633886,2.7871966519675
"result.69",-0.00203567254104599,2.97755199301305,2.83632677587891,3.03353728756533
"result.70",-0.00253447239856672,3.06254114950926,2.89364307508717,3.09213671144622
"result.71",-0.000263551295892806,3.04416063340553,2.85388521030651,3.06682506609188
"result.72",0.00253010323316493,2.94968394815093,2.84116329056304,3.02882833546782
"result.73",-0.00866338995140643,2.84946141354963,2.76344059574671,2.84819336394467
"result.74",0.00619838972782148,2.91811249819192,2.81494316193795,2.90710595380041
"result.75",-0.000801481989350762,3.04090544062754,2.88114828726431,3.07922319022337
"result.76",-0.000687232470208981,2.90698197049008,2.78138765524326,2.77147178378169
"result.77",-0.000751824730975468,3.02528434822592,2.8626523430344,3.02886728352706
"result.78",0.00179220579773765,2.90833072128408,2.79399346545515,2.89568756937163
"result.79",-0.00403913050753484,2.91386618654876,2.83726001947703,2.91772226356361
"result.80",-0.00445100685578251,2.88556466076469,2.74870253304534,2.73789650237561
"result.81",0.00795358580376892,2.88511074335805,2.79675904575502,2.82489392291514
"result.82",-0.000438111352058604,2.94631727906925,2.81158389406721,2.93413965741262
"result.83",0.00245142692749937,2.93884723644424,2.82054855880262,2.90491550942942
"result.84",0.00127227782491152,2.90355726748903,2.7855050805659,2.8744225395729
"result.85",-0.00749693456456325,2.8949001872253,2.79789660292603,2.84134059581895
"result.86",0.00257096553359659,2.92523657687913,2.78585179487442,2.89447494135981
"result.87",-0.00204885258873071,2.93063483843248,2.80164074149754,2.92822648586464
"result.88",0.0104008270100079,2.92841916780109,2.83981004753784,2.9893732406659
"result.89",0.00364552741589781,2.92382647368595,2.76672358929168,2.83632312067754
"result.90",-0.00259179478581855,2.94246651422098,2.79400735960253,2.91080229069957
