"","V1","V2","V3","V4"
"result.1",0.28930540948399,2.61195209591534,2.53333697411996,1.92872639601109
"result.2",0.243906504654502,2.55449337027103,2.49732034403883,1.88103961374698
"result.3",0.282818287455066,2.6172416810717,2.52597622845544,2.00651608372029
"result.4",0.24008525764941,2.59377461410324,2.52977654086146,1.97233084128008
"result.5",0.28441382164286,2.69351046644949,2.545168787934,2.09459004736475
"result.6",0.30665032631329,2.58427476782497,2.51710323269226,1.96934322189549
"result.7",0.271297455516739,2.61847175133828,2.53724836981371,1.98746088446598
"result.8",0.295759817329118,2.5839453108591,2.51042560117855,1.87286124610356
"result.9",0.250333125683955,2.73679109215852,2.63014806268855,2.16757942978555
"result.10",0.269127883906557,2.62986975579932,2.56788228630306,2.05590783441632
"result.11",0.330748959807757,2.65095985203575,2.56028547726067,2.05255170383246
"result.12",0.262853132335476,2.62945516435795,2.53118509871519,1.97845080032773
"result.13",0.278322546697329,2.62128146309583,2.5222512033622,1.99857781556514
"result.14",0.267290052781246,2.62452397945434,2.51399705266858,1.95517806421678
"result.15",0.271672844757084,2.55386541408714,2.51592975510221,1.89927562862269
"result.16",0.283378125454897,2.58926095146635,2.53040993576182,2.01929105661226
"result.17",0.285925022935933,2.60200173039932,2.52753874282174,2.00579362297828
"result.18",0.294803426466149,2.54522986520556,2.50372685144949,1.88643094899171
"result.19",0.295055351516089,2.54626351817344,2.46467229605452,1.79131471208025
"result.20",0.308007436966336,2.60391627368965,2.55364628185064,1.98557007097138
"result.21",0.257939118031928,2.49609702410178,2.48313823598603,1.85785640404344
"result.22",0.23290430042288,2.58524763256231,2.52298564072814,1.97472797105305
"result.23",0.29504204808688,2.60522533707479,2.5476107712391,1.99387710146913
"result.24",0.26197887126288,2.58928152781192,2.54063742608336,1.99355167389635
"result.25",0.246017732339195,2.54524446547668,2.51585029188379,1.93106255124011
"result.26",0.293920831076531,2.63370140697844,2.54140498918566,2.00256957915778
"result.27",0.255374320746576,2.59768725428444,2.53219250233583,2.00238928779363
"result.28",0.237309949775051,2.53561588040403,2.51808717975968,1.97489346283248
"result.29",0.298846549204622,2.59607563414286,2.55727520662811,2.00602609477799
"result.30",0.287179074158817,2.66503087309527,2.60425086458347,2.18465008322629
"result.31",0.30959532890903,2.58565559067886,2.48144322257727,1.88877750608922
"result.32",0.206854337389117,2.72267708558805,2.59667911722301,2.11380604407151
"result.33",0.254406609823445,2.57023791152248,2.49402616578223,1.83018929815338
"result.34",0.265710025859369,2.55896121521736,2.52327844479655,1.8876417228534
"result.35",0.299079874502847,2.61149121203161,2.57557040806161,2.00309753365801
"result.36",0.319480378519362,2.66690059786273,2.59616009217239,2.10985583074817
"result.37",0.244617135522816,2.59712180096495,2.5657648989413,2.0815866797738
"result.38",0.296178939684736,2.60934722160384,2.60421257702658,2.15534962714288
"result.39",0.299394656802754,2.68954473351093,2.56621685969302,2.08846984880514
"result.40",0.33087946253349,2.66691788906693,2.54694500287217,2.05031638060758
"result.41",0.277042460501891,2.6420293791134,2.57169596431726,2.04496787514927
"result.42",0.28211680606441,2.60402253040874,2.52831840789772,2.0268837446181
"result.43",0.239216055774535,2.58077693155797,2.51126556661794,2.00264414314317
"result.44",0.270074240639561,2.59184011655663,2.54108808189885,1.98266970008547
"result.45",0.309657115538273,2.55712858711057,2.46806166934699,1.87744611613509
"result.46",0.28255284067516,2.713773102213,2.68999869753591,2.33726303972994
"result.47",0.309850009349999,2.6453132618462,2.56889156273435,2.02686624138296
"result.48",0.248785209693284,2.63511556454808,2.54483065319668,1.98878787085998
"result.49",0.30195691682465,2.51622440928367,2.45584160262883,1.77456743926492
"result.50",0.293377778238185,2.58673509778001,2.54472420618659,1.95768161795431
"result.51",0.293578883810541,2.70006478972867,2.60620193732062,2.16055109478636
"result.52",0.279077073318347,2.66136965303096,2.55745748709219,2.08516837872238
"result.53",0.272461662791972,2.55770045694735,2.52152616931508,1.9752039283741
"result.54",0.298278962189864,2.58841203385924,2.49661582413197,1.96602416452271
"result.55",0.256302484393458,2.6007369209098,2.53601579308096,1.93025247210262
"result.56",0.250374908061169,2.57304484747399,2.52011914934156,1.95339905784305
"result.57",0.320441999919864,2.53106073286032,2.50144905643458,1.88714107441423
"result.58",0.241062320959945,2.6372731386334,2.52072998420471,1.9983039173691
"result.59",0.274009806423515,2.59203859363204,2.54525185616327,2.02338085740445
"result.60",0.283067912899739,2.63681016560125,2.53517986810515,1.92136983390698
"result.61",0.276995190434026,2.59648260888704,2.53681354900754,2.04226342391311
"result.62",0.267011321957067,2.6154168112768,2.51328677250341,2.05181485898614
"result.63",0.285136475175695,2.54182501455653,2.51079459426409,1.91492242186866
"result.64",0.257744484095845,2.64671779579527,2.58660448205912,2.07764907521784
"result.65",0.307521608035719,2.55061446449068,2.47534813346923,1.93526579205272
"result.66",0.276498967560823,2.55853199264787,2.47850250398601,1.82772248673791
"result.67",0.238910361526824,2.629527854592,2.52999728947252,2.04413623776983
"result.68",0.299490744241858,2.54798423216898,2.51761752461504,1.94481614769074
"result.69",0.259111841085862,2.62953218604201,2.55390919122376,2.05887029262337
"result.70",0.281548811513021,2.68044200988767,2.56349985545979,2.1147868634273
