"","V1","V2","V3","V4"
"result.1",0.209661678179619,3.06924246639086,2.85497073569272,2.29518980622898
"result.2",0.1789512061562,3.0362926564694,2.83830750746769,2.30199184080993
"result.3",0.160846836623339,3.11812085987873,2.83924866138006,2.40615118102546
"result.4",0.144775987468848,3.07223670732865,2.85807082538078,2.36483131190078
"result.5",0.167035193014531,3.19549284207852,2.85793085335837,2.50528283859883
"result.6",0.178554146117727,3.06777262048165,2.81070176460994,2.30140787853908
"result.7",0.165444377147262,3.09881185623648,2.85265584588634,2.39985775559388
"result.8",0.189574858439491,3.00397182074929,2.79876017005548,2.17265731027281
"result.9",0.151413764009282,3.25286405023743,2.95714233338968,2.61323580221497
"result.10",0.171268820199794,3.12280778256617,2.92254182390283,2.51792392852251
"result.11",0.195138311202638,3.10668512447458,2.86668103722573,2.39315199950792
"result.12",0.124470973512294,3.09673214776202,2.85466701892614,2.34482329325502
"result.13",0.153226562001472,3.11435657311889,2.84724478016715,2.392886066074
"result.14",0.144494227246937,3.09942627766592,2.82374441566903,2.32661713477329
"result.15",0.159150199481769,3.00737266649793,2.83149771530462,2.27780024046154
"result.16",0.188875923873155,3.10627462823839,2.85101928317223,2.40604677804858
"result.17",0.199893439572077,3.08906782552975,2.8490363846537,2.44862096505168
"result.18",0.188336614267296,2.97540409803318,2.81187984137634,2.24606668642954
"result.19",0.168188511316238,2.99058281997761,2.79538506004495,2.1313463099106
"result.20",0.172807497352647,3.05284475334373,2.87097129910666,2.33905812133708
"result.21",0.178620998746279,2.96907920392104,2.83067283026073,2.28955837575328
"result.22",0.111966835321527,3.03640424226917,2.83307957836645,2.35197356946449
"result.23",0.151248800363886,3.04798162740613,2.81894216132713,2.29540075318071
"result.24",0.150873616499298,3.04254739207122,2.86423242568539,2.37203807482945
"result.25",0.115286541312933,2.98430543358112,2.82569344030435,2.28498686626848
"result.26",0.173308721028818,3.08949591476754,2.87130385308447,2.38424293933829
"result.27",0.151653569252369,3.08832998170474,2.83541687478154,2.42413374222522
"result.28",0.15916078980383,3.02450570580072,2.86604583053036,2.45984836327673
"result.29",0.149651265822838,3.04880822582638,2.83530038543652,2.34309868906674
"result.30",0.169239331400776,3.14538436432849,2.89440450979815,2.55620071249551
"result.31",0.180864094658885,3.03750816113339,2.75768580840718,2.18654283802802
"result.32",0.0934772643807491,3.23681178028865,2.90915691339666,2.52335203926398
"result.33",0.123603153047352,3.07151942093039,2.80336452160555,2.14970401070171
"result.34",0.160966614199579,3.00127083095321,2.83252510931847,2.23525285576972
"result.35",0.200766780014277,3.09292683312822,2.89967081010858,2.42223922826762
"result.36",0.178765274585995,3.10039954550723,2.89471853131377,2.46816360904319
"result.37",0.165214967099819,3.10307074559689,2.89646593269603,2.48407748160874
"result.38",0.162972941508483,3.04974580152098,2.90742124489415,2.57963191478366
"result.39",0.180095842538558,3.16802592760542,2.86868106057796,2.40527805449963
"result.40",0.205569380528047,3.13138996809851,2.83495070596118,2.38740751720937
"result.41",0.177485444265756,3.14785586644475,2.89127727817841,2.45454826976315
"result.42",0.155881146424685,3.07944687342322,2.84500468114335,2.40625744503531
"result.43",0.139794710396666,3.05290674545227,2.80629576372005,2.35429001964013
"result.44",0.161805209769574,3.0751820922848,2.86086457229733,2.41839949176203
"result.45",0.197656571473045,3.0414708324947,2.77183399852346,2.20382081961951
"result.46",0.156117255270077,3.1938788688827,3.04531642384234,2.82302182864871
"result.47",0.221052011839806,3.14763258099044,2.87786708057791,2.40154012959832
"result.48",0.121394561711385,3.11332164821772,2.86885222691757,2.4129060057566
"result.49",0.195172318268714,2.99097857262846,2.74711207217042,2.10957244359248
"result.50",0.19236883248048,3.05711264796343,2.88033315012777,2.33283461296943
"result.51",0.166685677526926,3.15613796863598,2.93157342469669,2.55641506686345
"result.52",0.150988308642866,3.16134186568373,2.90067942181545,2.53776832760575
"result.53",0.12016681718196,2.9840699479096,2.81180693773597,2.33928793565209
"result.54",0.20672163229056,3.09356201084317,2.81907343734699,2.37866872874488
"result.55",0.147480962230393,3.0327567473212,2.82881660689491,2.2360991706962
"result.56",0.139362382897271,3.0463949142023,2.81838225284687,2.33603751647141
"result.57",0.224645517809685,3.01583247845411,2.83192361032674,2.29296855282093
"result.58",0.11371367479707,3.11212931489535,2.82398196831028,2.34924759812437
"result.59",0.131523685473845,3.04270337606091,2.8445727898416,2.35709266213308
"result.60",0.174940900142677,3.07357456077621,2.84548438836862,2.25488084643596
"result.61",0.119276867068659,3.08410012859919,2.83071024320564,2.43065369784121
"result.62",0.129129116677492,3.07907488599208,2.81144167982911,2.38745602320002
"result.63",0.160030992125851,2.98140341325294,2.8241449838981,2.25099964414363
"result.64",0.108507285947354,3.10868681902587,2.88150941671768,2.43563671656617
"result.65",0.165455775588819,2.98238862629944,2.77464854624503,2.26618660007806
"result.66",0.150893183393542,3.03009285086689,2.79649745192671,2.17774492395508
"result.67",0.137291049409496,3.10589724865447,2.84866162200771,2.41734905681966
"result.68",0.193663669072267,3.01450320880931,2.83591850243389,2.3140108333871
"result.69",0.155430535681675,3.11043312918546,2.85772392123634,2.45930001606591
"result.70",0.153179691012505,3.18630716456451,2.87615729286474,2.54261630597232
"result.71",0.118816245861041,3.14761129418928,2.92251298836078,2.5661172822468
"result.72",0.16405596332934,3.10720125425199,2.94415426294791,2.55838423262074
"result.73",0.163256229980337,2.98799634896295,2.83641466174668,2.29950620644207
"result.74",0.193373551496659,3.09963651668408,2.84436598303267,2.35367155090971
"result.75",0.136746393669489,3.15824090953539,2.89194168532648,2.52625075690887
"result.76",0.176445521051304,3.05044338806189,2.76974452274556,2.15898710945044
"result.77",0.20995078478723,3.21964718043267,2.92002537664065,2.49385968547176
"result.78",0.180497557574339,3.07552414458115,2.85998103662579,2.39207389524018
"result.79",0.161691495406374,3.04607867522729,2.86778585438914,2.38983957632458
"result.80",0.183108973803777,3.05479927254252,2.8010357025324,2.17774026684864
"result.81",0.168563651973719,3.00252081637559,2.81956490951024,2.24825878996634
"result.82",0.153028851116434,3.05981393926885,2.80794528445454,2.30795255530595
"result.83",0.191259846669431,3.06678507999308,2.86425311391982,2.45131848712158
"result.84",0.166910341940125,3.00667368870557,2.75896978414994,2.26380333372274
"result.85",0.165410889394362,3.03107582090458,2.83490903791351,2.28366616566845
"result.86",0.162287677310428,3.07850557816724,2.83903444240925,2.35270919783691
"result.87",0.141086179455885,3.08008442727651,2.82809065535644,2.36119756361949
"result.88",0.1646298934455,3.07347540885003,2.85441820207909,2.38321019271041
"result.89",0.15689243909156,3.07284317800074,2.79915889327036,2.2608543906444
"result.90",0.148030518681399,3.08480930026137,2.83208821667733,2.41549428296987
"result.91",0.15017961769384,3.09560407219702,2.87023108785699,2.51041513185101
"result.92",0.14793665917825,3.05895158939181,2.84129911508028,2.32631988594957
"result.93",0.185639423318438,3.0748974293274,2.83788609583827,2.40284813634704
"result.94",0.152813241030635,3.05601213795899,2.894332981755,2.40646653341804
"result.95",0.144821272580198,3.03891168654475,2.77452961288769,2.1397162329522
"result.96",0.200689574534983,3.10597986250579,2.8870105692607,2.49434298827096
