"","V1","V2","V3","V4"
"result.1",0.0018560012195281,2.05551121032732,2.03885559108347,2.0338830149962
"result.2",0.000455131104710078,2.03102931567939,2.00956221097076,2.01382407710656
"result.3",0.00303984412399192,2.04878396897539,2.01006407526204,2.03105023300258
"result.4",0.00356878846943119,2.06498138933297,2.02829753640673,2.08366934168856
"result.5",0.0028072577438034,2.08953638481443,2.02305554793474,2.12778131281469
"result.6",-0.00128436931700478,2.02148303595218,2.00379698265657,2.06741867912744
"result.7",0.00698772273450723,2.02540121246182,1.99731917180171,1.96660034245188
"result.8",-0.00150290524594836,1.99784095389451,2.01432520445183,1.99262641955628
"result.9",0.00231385452311736,2.14946175008204,2.11800449793586,2.23648458988201
"result.10",-0.00410096031632167,2.07446893245976,2.04727186756669,2.07061950881177
"result.11",-0.000404228174022833,2.04389892396683,2.00856206679721,2.0124566736594
"result.12",-0.0047652910316159,2.07050497350699,2.04051161731221,2.07571604593818
"result.13",-0.00150966648110327,2.05942110516834,2.01447004649081,2.02301059885009
"result.14",0.00263486626998754,2.07548939947554,2.06205121161549,2.05209766402772
"result.15",-0.00471497718281469,2.0299897926138,2.02535273404544,1.98062382388664
"result.16",0.0065816780797019,2.03138463907725,1.99527828865871,1.95409219500514
"result.17",0.00504420648751941,2.04413576035665,2.01416789200104,2.04193637311712
"result.18",0.00142628614170222,1.98880860315285,1.98725449876944,1.9246395453732
"result.19",-0.00833024199240259,2.00572908220302,2.00769538235828,2.05462428065605
"result.20",0.00090914937960253,2.04323005958993,2.0215723166345,2.01153336987749
"result.21",0.00116888439350735,1.97569846655738,1.98649847656798,1.90873663391823
"result.22",0.00240004640046936,2.04534535697763,2.03873271964452,2.00634803537488
"result.23",-0.00189157159158196,2.02572048434996,1.98569744212224,1.94401475537255
"result.24",0.000956687195630828,2.05813267282892,2.04450758764832,2.05981065712084
"result.25",0.00151510895632564,2.01217943531951,1.98769067159004,1.95400383326013
"result.26",0.000340009124747318,2.05059415582573,2.00456730359567,2.01893552097493
"result.27",0.00756166177056566,2.03463769624269,2.01274833078062,2.04965438423143
"result.28",0.00227555723472429,2.00588609543075,2.00926250196757,1.99962409799117
"result.29",0.000944036433314291,2.02768508773737,2.03200454021272,2.03259352008217
"result.30",0.00670130474096042,2.094525082159,2.04702220854387,2.10834922017467
"result.31",-0.00805998545809973,2.02508890197273,2.01241815807053,2.03699168453117
"result.32",0.000228807341857614,2.15183520270934,2.1070366519005,2.18592087953984
"result.33",-0.00281227036250452,2.01674963132867,1.99479643059286,1.93946662078738
"result.34",0.00280310457587603,1.99840647914574,1.99388008497382,1.95491734077986
"result.35",-0.00486791494761149,2.02679012509156,2.02480111058392,2.02005111070509
"result.36",0.00382300331657022,2.08456475681774,2.0557395195735,2.14283315042985
"result.37",-0.00943132032513628,2.08312914869907,2.08026003592854,2.11623266748845
"result.38",-0.00246885461662251,2.02794061130662,2.02778805557883,2.12378171541143
"result.39",0.000740243655901354,2.1062513281553,2.06721447221056,2.11955174313662
"result.40",0.00723923338818832,2.07151331253074,2.03015223041502,2.07180582401345
"result.41",0.00882021920288802,2.0760542392308,2.08408639619545,2.0934862111973
"result.42",0.00212021057124236,2.04140861700722,2.02409026021457,2.05171533077812
"result.43",-0.000529897128065807,2.04227330515906,2.00621134587515,2.06392806459245
"result.44",-0.00718938694428054,2.01308117726221,1.98966952633362,1.94023394693008
"result.45",0.00624710694262806,1.97539682592157,1.94445630087412,1.94285998499973
"result.46",0.00253844535960942,2.12081233827265,2.09274906037744,2.22086714618247
"result.47",-0.00016896475584733,2.06127505174668,2.02552292267887,2.03207836494338
"result.48",-0.0006059935674168,2.09788609686808,2.05452573550081,2.0295209849986
"result.49",-0.00531184736817203,1.96177935968304,1.94280376442619,1.7822764484912
"result.50",-0.00583064616020167,2.02600269762542,2.03302833554786,2.00347750443999
"result.51",0.00331143680964079,2.10111863142559,2.0558025011729,2.15287602448138
"result.52",0.00320021028825372,2.07692340050985,2.03163039312115,2.05130803955393
"result.53",-0.00405088249082177,2.0273945086497,2.04012800747297,2.02834442907355
"result.54",0.000834468885783282,2.02327631640863,1.99646186549636,2.03040469054649
"result.55",-0.00219265675552047,2.06164975473176,2.02903110364352,2.03373206359831
"result.56",-0.00220027819140612,2.0182015185308,1.99836110930475,2.01118348595989
"result.57",-0.00411608966574952,1.96742633329292,1.95051073763783,1.91351794442114
"result.58",-1.38935252269013e-05,2.07601668018762,2.03580795584274,2.0721711127721
"result.59",0.00794731796253223,2.0332152333955,2.00886590210043,2.02602216398839
"result.60",-0.00485451483771622,2.04816134150298,2.02533358103406,2.03022986410368
"result.61",-0.00115279709330115,2.05566344135474,2.0292656515192,1.9695767727561
"result.62",-0.00355549836857631,2.04978620683829,2.00111690940172,2.05574006152718
"result.63",-0.00142282288852556,1.99008247986946,1.98579937140417,1.95211524793491
"result.64",-5.24385079434004e-05,2.08881196913252,2.05510672365472,2.1172954556246
"result.65",-0.00316936338148653,2.0050335061172,1.98276855602124,1.99871091128716
"result.66",0.00244519428870169,2.00484562762776,1.99899003958524,1.98895521605217
"result.67",-0.000429982142689782,2.07782138332356,2.02666309413341,2.10564417713191
"result.68",-0.00807061727726418,1.98258206310134,1.96808434869379,1.94586712137771
"result.69",-0.00180966980673956,2.06574690517774,2.03317988153258,2.11184136329885
"result.70",-0.00225348451835772,2.11029901339706,2.06277968014235,2.10496538024597
"result.71",-0.000233105345638671,2.10140214811619,2.05327505736054,2.13901026967126
"result.72",0.00224441168334432,2.05305009133279,2.03233255870522,2.1201453693131
"result.73",-0.00770274381433702,1.983183213413,1.97435803771913,1.9815074527342
"result.74",0.00551047419421306,2.04013713578981,2.02227190676084,2.05154450820985
"result.75",-0.000710512622172769,2.10656188838488,2.06548411507654,2.12618078351213
"result.76",-0.000610675229051966,2.00857059850865,1.98622818297407,1.89510190630675
"result.77",-0.00066633550751115,2.09119159322063,2.05485817653445,2.08940031649178
"result.78",0.00159546549679394,2.01525950257781,1.99695261326259,2.0038647519301
"result.79",-0.00359144607227937,2.04313782765409,2.04681269044303,2.041645955599
"result.80",-0.00395909502063356,2.00373093878544,1.97925740572318,1.89817147947455
"result.81",0.00707283883266724,2.01842768273334,2.00980148684742,1.96369202595381
"result.82",-0.000388893400758226,2.05724119269952,2.02703569688141,2.06659623821008
"result.83",0.00217852982824856,2.03838863229502,2.02281666888117,2.00695851565146
"result.84",0.00113148801021685,2.0080129172359,1.98513075472171,1.98373095048122
"result.85",-0.00666714319738739,2.02143512997406,2.01055319971076,1.98316597762973
"result.86",0.00228771761678915,2.0277256390536,1.99956335471625,2.01100467555829
"result.87",-0.00182216212863471,2.02223970962817,2.00920405327574,2.02808802498837
"result.88",0.00924712378798123,2.03685711810692,2.031759415543,2.0918431303283
"result.89",0.00324172736403742,2.02581858319258,1.98550084363503,1.96495158880637
"result.90",-0.00230776863586909,2.02652063373855,1.99352903352696,1.99522993156932
"result.91",-0.00157342380245933,2.05995602899451,2.05385059374634,2.10276990101847
"result.92",-0.000604843226838843,2.02532463192822,1.99393729140635,1.98880790635941
"result.93",-0.00811013447687429,2.0305246076617,1.9973561155199,2.03359804316907
"result.94",-0.000412021938500535,2.01404324044227,1.99602227454736,2.023003568135
"result.95",0.00605250931213755,2.03898775392861,1.98790287820962,1.957652794996
"result.96",-0.00123332061710531,2.04535039407796,2.03825202474158,2.06991812971029
"result.97",-0.00211121567857413,2.05937121308185,2.0370273596866,2.02849369601222
"result.98",0.00155705914513495,2.03441161641384,2.03454534097886,2.09510242487786
"result.99",-0.000993508315817093,2.03905472792208,2.02255686392254,2.06444264382232
"result.100",-0.00381800429371572,1.97842735029201,1.98617147523737,1.92241389421924
"result.101",-0.00124397015439577,2.07449793755861,2.03321213078833,2.05331063276643
"result.102",-0.00245811872152976,2.05357413783511,2.02643364358362,2.07238885158375
"result.103",0.000860349875073836,2.04564826393317,2.01997290446946,2.02467718551297
"result.104",0.00198284935368389,2.00707608860445,1.99185067000268,1.94339583080419
"result.105",-0.00443264482918835,2.06541135128381,2.05282855029027,2.1067370942845
"result.106",-0.00148528817455945,2.05940683748246,2.04303098132554,2.07660310585683
"result.107",-0.00162261657454571,2.02829965420136,2.06184837919993,2.06159689391142
"result.108",-0.00285959094117557,2.04259236334453,2.00529452332337,1.95271147326351
"result.109",0.00425192131442937,2.0659512890727,2.01828040485652,2.07809995886511
"result.110",0.00810413695842101,2.03190602292974,2.01107941571899,1.98539563526604
"result.111",-0.00378729048975407,2.0648240535637,2.03557332594903,2.04717591879684
"result.112",-0.00296350063791916,2.04544517046676,2.00098471035053,2.0423105535898
"result.113",-0.00116860653035078,2.0973942403527,2.04265971604824,2.12023129872849
"result.114",-0.000952649923631832,2.09481484559543,2.05116654614375,2.12902289494464
"result.115",0.00557737730864196,2.02455883250581,2.00710591132432,2.01930447311168
"result.116",0.00175918753982344,2.02201984799309,2.0214267559375,2.07787415936962
"result.117",-0.00262130884472705,2.04695416425383,2.05239129983162,2.08347346123619
"result.118",-0.00382631468441007,2.0129845332942,1.99355517786482,1.96316832265326
"result.119",0.00521121585207787,2.11894236470401,2.09249119140217,2.1603197530365
"result.120",-0.00159993786570356,2.03865008430162,2.02363888637846,2.05309896653164
