"","V1","V2","V3","V4","V5"
"result.1",0.209661678179619,3.06924246639086,2.85497073569272,2.29518980622898,9.32866306664716
"result.2",0.1789512061562,3.0362926564694,2.83830750746769,2.30199184080993,8.58941347558072
"result.3",0.160846836623339,3.11812085987873,2.83924866138006,2.40615118102546,9.98634397783278
"result.4",0.144775987468848,3.07223670732865,2.85807082538078,2.36483131190078,8.85645997849232
"result.5",0.167035193014531,3.19549284207852,2.85793085335837,2.50528283859883,11.6690744945592
"result.6",0.178554146117727,3.06777262048165,2.81070176460994,2.30140787853908,10.588360799496
"result.7",0.165444377147262,3.09881185623648,2.85265584588634,2.39985775559388,9.80330608788083
"result.8",0.189574858439491,3.00397182074929,2.79876017005548,2.17265731027281,8.93491511631306
"result.9",0.151413764009282,3.25286405023743,2.95714233338968,2.61323580221497,11.1552089845757
"result.10",0.171268820199794,3.12280778256617,2.92254182390283,2.51792392852251,9.35163014257093
"result.11",0.195138311202638,3.10668512447458,2.86668103722573,2.39315199950792,10.2736626382142
"result.12",0.124470973512294,3.09673214776202,2.85466701892614,2.34482329325502,9.15320620267277
"result.13",0.153226562001472,3.11435657311889,2.84724478016715,2.392886066074,10.1729975913887
"result.14",0.144494227246937,3.09942627766592,2.82374441566903,2.32661713477329,9.5439419543347
"result.15",0.159150199481769,3.00737266649793,2.83149771530462,2.27780024046154,9.12772566169829
"result.16",0.188875923873155,3.10627462823839,2.85101928317223,2.40604677804858,9.31189597109013
"result.17",0.199893439572077,3.08906782552975,2.8490363846537,2.44862096505168,9.83351071102708
"result.18",0.188336614267296,2.97540409803318,2.81187984137634,2.24606668642954,8.45415247446144
"result.19",0.168188511316238,2.99058281997761,2.79538506004495,2.1313463099106,8.03856225453251
"result.20",0.172807497352647,3.05284475334373,2.87097129910666,2.33905812133708,9.4757893028633
"result.21",0.178620998746279,2.96907920392104,2.83067283026073,2.28955837575328,7.64081146871277
"result.22",0.111966835321527,3.03640424226917,2.83307957836645,2.35197356946449,8.1729530757402
"result.23",0.151248800363886,3.04798162740613,2.81894216132713,2.29540075318071,8.6662021501613
"result.24",0.150873616499298,3.04254739207122,2.86423242568539,2.37203807482945,9.93797133397719
"result.25",0.115286541312933,2.98430543358112,2.82569344030435,2.28498686626848,8.09847616466937
"result.26",0.173308721028818,3.08949591476754,2.87130385308447,2.38424293933829,9.97885417540174
"result.27",0.151653569252369,3.08832998170474,2.83541687478154,2.42413374222522,10.7081964892072
"result.28",0.15916078980383,3.02450570580072,2.86604583053036,2.45984836327673,8.3917514272636
"result.29",0.149651265822838,3.04880822582638,2.83530038543652,2.34309868906674,9.17800852684948
"result.30",0.169239331400776,3.14538436432849,2.89440450979815,2.55620071249551,12.0711745941579
"result.31",0.180864094658885,3.03750816113339,2.75768580840718,2.18654283802802,10.3583008592353
"result.32",0.0934772643807491,3.23681178028865,2.90915691339666,2.52335203926398,12.4213049116725
"result.33",0.123603153047352,3.07151942093039,2.80336452160555,2.14970401070171,8.81093252414842
"result.34",0.160966614199579,3.00127083095321,2.83252510931847,2.23525285576972,7.51533005472423
"result.35",0.200766780014277,3.09292683312822,2.89967081010858,2.42223922826762,10.1606908574573
"result.36",0.178765274585995,3.10039954550723,2.89471853131377,2.46816360904319,9.40856433360654
"result.37",0.165214967099819,3.10307074559689,2.89646593269603,2.48407748160874,8.95791560695522
"result.38",0.162972941508483,3.04974580152098,2.90742124489415,2.57963191478366,9.17698649019848
"result.39",0.180095842538558,3.16802592760542,2.86868106057796,2.40527805449963,10.2695964957777
"result.40",0.205569380528047,3.13138996809851,2.83495070596118,2.38740751720937,11.1355497700393
"result.41",0.177485444265756,3.14785586644475,2.89127727817841,2.45454826976315,9.25789363888033
"result.42",0.155881146424685,3.07944687342322,2.84500468114335,2.40625744503531,9.604537650879
"result.43",0.139794710396666,3.05290674545227,2.80629576372005,2.35429001964013,9.54784558604476
"result.44",0.161805209769574,3.0751820922848,2.86086457229733,2.41839949176203,9.30534221459568
"result.45",0.197656571473045,3.0414708324947,2.77183399852346,2.20382081961951,9.91686242663014
