"","V1","V2","V3","V4","V5"
"result.1",0.00212242445819512,3.1357112769413,2.9608083965345,3.08414071928938,12.2649574279459
"result.2",0.000526066224314843,3.14464583542959,2.94964941061942,3.09552904827359,12.9280832290189
"result.3",0.00349022037784592,3.21112368645812,2.97546473307843,3.20415148524692,14.248628161067
"result.4",0.00409386093861324,3.20265422040004,2.97481503199917,3.20278444961328,14.1712611962464
"result.5",0.00322165789536594,3.31714163549937,3.00084970944904,3.35715307923333,15.2030771059848
"result.6",-0.00147186745473106,3.15219506000815,2.94016415027441,3.1716244474944,12.7258172234022
"result.7",0.00802238300088536,3.17400368752158,2.94706568354025,3.10575309132481,12.8090548454887
"result.8",-0.00172336419081423,3.06228705157322,2.95043600459837,3.02058942029054,10.3843923202453
"result.9",0.0026626291839255,3.35332337073675,3.11741771886361,3.50404885248255,16.0589776733198
"result.10",-0.00470452175740192,3.23497857862798,3.03901048885748,3.25560556474302,13.8840904090581
"result.11",-0.000464925950887229,3.17789235096645,2.95138960060604,3.13955628087862,13.2801544762783
"result.12",-0.0054737216403266,3.22675285517119,2.99118150657821,3.19549238819516,13.4732978949921
"result.13",-0.00173071046445657,3.24271496293266,2.96837289003275,3.19248626103636,13.5230210797039
"result.14",0.00302612933764326,3.2231237520411,3.0318553815097,3.20296035546752,13.7132506901604
"result.15",-0.00541677431814679,3.12661798131076,2.96764273537889,3.05008189207123,12.3292465140367
"result.16",0.00755550149498843,3.19606796743647,2.95027211483127,3.09471429512843,13.35455167249
"result.17",0.00578979691610468,3.18761132993012,2.98101185151165,3.17888837119918,12.2207215619641
"result.18",0.00163706898049325,3.05268013077501,2.91020455436788,2.95981066285793,11.4774180602415
"result.19",-0.00956361864841451,3.0925506112645,2.95803905108122,3.12258696978675,11.1396795749804
"result.20",0.00104044315888793,3.1643679463118,2.95591192344523,3.07773303133304,12.9845512688732
"result.21",0.00134055495955893,3.08165846175961,2.95022281909294,3.00044312226434,11.8502192483003
"result.22",0.00275928089176703,3.1658422877962,3.02242969704273,3.17156012938164,11.9762338503668
"result.23",-0.00217202283503649,3.16150459097727,2.92776581176538,3.03103920875547,11.7212161050494
"result.24",0.00109763257542337,3.18480096422776,3.01561652331263,3.18342192654603,12.490518352362
"result.25",0.00174029873299498,3.14050861833569,2.95565887151416,3.09383359928278,12.1247577613225
"result.26",0.000385194291769217,3.18432940970298,2.95059701529687,3.15286762032285,12.7902898191028
"result.27",0.00868193906052537,3.17837635116277,2.96751222273936,3.19941823992584,13.9507674987929
"result.28",0.00261564257755076,3.11913571360399,2.98635404740101,3.14394416639861,11.249094532023
"result.29",0.00108400887871216,3.15827481583204,3.0170492113781,3.20365499571138,12.856402175656
"result.30",0.00769218575315987,3.27295027108637,3.01738959483092,3.30806973267173,14.6959049252889
"result.31",-0.00924987659062309,3.12583923407112,2.97356500842772,3.15728545492565,11.8159504567501
"result.32",0.000271270543201805,3.38465976817391,3.11224201495003,3.46527808918205,17.604160538515
"result.33",-0.00323877358024618,3.156395959572,2.93081998941347,3.04424685148223,13.1519407480787
"result.34",0.00321856068692719,3.0644943977178,2.91469152878289,2.98780149260383,9.90180880418992
"result.35",-0.00559452522925647,3.15142436062166,2.98585236796643,3.16091876188961,13.6707968695005
"result.36",0.00438758248750379,3.22142232025199,3.02526591447095,3.28435994073023,13.7845208387554
"result.37",-0.0108288377130095,3.22694552437271,3.05662197562452,3.28244438163927,14.3884256729062
"result.38",-0.00283273074725781,3.14372773938393,2.97141495652641,3.25487422694553,13.5159333519087
"result.39",0.000852692757056658,3.23062532285014,3.00659051197577,3.22469178602005,14.1105353014381
"result.40",0.00831376787288729,3.22842112601482,2.98068803432899,3.19891882213443,12.4422170064865
"result.41",0.0101266579089228,3.24516601009913,3.07637408390244,3.28426020726423,12.8426533014347
"result.42",0.00242922886438111,3.17971846604283,2.99566892078635,3.20590800131329,12.846823198669
"result.43",-0.000606988237316438,3.18404390826773,2.95512188053494,3.18141350861544,14.1377536594039
"result.44",-0.00825368343151265,3.17973140427372,2.93962506669678,3.08365147388176,11.4975974926733
"result.45",0.00717234868695449,3.09741068840464,2.86352453929154,2.9953603131815,11.8310886621205
"result.46",0.00291487404050275,3.30954877440493,3.07911305747085,3.46115244710423,14.6857516677343
"result.47",-0.000196933117151783,3.19328971827265,2.97301404767903,3.13679803920649,12.790930575653
"result.48",-0.000694230354979701,3.29176880661685,3.03934401795555,3.24355932134315,15.6817426398077
"result.49",-0.00609796352384209,3.06915884077511,2.86770212415296,2.8188659972174,10.0904564464211
"result.50",-0.00669486322243285,3.12471194562371,2.99684890192464,3.1118120809192,11.7467200339914
"result.51",0.00380449441830239,3.25814953713101,3.01449089716941,3.33219112025063,14.6868878212571
"result.52",0.00367391599682509,3.25505506311916,2.9937277673561,3.25084312424532,14.0256153157844
"result.53",-0.00464636392925383,3.12382364792362,2.99395545199136,3.15220851944222,13.5233835101914
"result.54",0.000957934306665871,3.19798257323588,2.94362847585975,3.16181423563645,11.9211065663801
"result.55",-0.0025136748651186,3.13240768977382,2.96530068397164,3.07654894886108,11.9405038680582
"result.56",-0.00253306132448776,3.15764904123586,2.93854331645608,3.13988641645976,12.4800455969762
"result.57",-0.0047273040957618,3.06359148426375,2.87289991507593,2.95563402627647,11.6846055705033
"result.58",-8.11364314723619e-06,3.26408845910437,3.02840881647372,3.30054261332126,15.2808510391118
"result.59",0.00912350056727161,3.15906653095287,2.9626285520829,3.14201002495734,12.0900248391075
"result.60",-0.00556792044117111,3.14220975594295,2.96385993480863,3.09481537053678,12.6081213710516
"result.61",-0.00132977484012088,3.25511545156159,3.02361002277894,3.2115816926961,14.0990622870555
"result.62",-0.00407804487670961,3.22400485005823,2.96165980224484,3.21683804595867,13.8914682168836
"result.63",-0.00163036121439298,3.06978388376807,2.92515087777429,2.99700511798016,11.8854518808563
"result.64",-5.5448114644711e-05,3.25265877223455,3.01386927623962,3.27479711954345,13.9250858441485
"result.65",-0.00363665945979793,3.09915501951543,2.92165401173739,3.08679736412854,11.3516461550682
"result.66",0.00280369516797083,3.11987253051741,2.95025782341417,3.09429030028027,12.4961531151372
"result.67",-0.000494659513022382,3.22894186601889,2.99358180461009,3.26568003887281,14.7682686072897
"result.68",-0.0092660222595574,3.08465644644796,2.89987442796651,3.00976251989175,11.1593572318443
"result.69",-0.00207816385158926,3.221603825235,2.99770053558411,3.28230364449679,14.0591446900954
"result.70",-0.00258687367044265,3.3194810633184,3.06490213915593,3.36668268707908,15.0216747968881
"result.71",-0.000269979861170169,3.29738785835346,3.01009661717036,3.30912664701627,16.2101569636068
"result.72",0.00258671685586066,3.1852466762348,3.00467512373275,3.27127448879967,13.354518863375
"result.73",-0.00884315056323419,3.07899037810841,2.92528662676508,3.08319883692726,11.4428860590748
"result.74",0.0063275208383997,3.14922144314006,2.9714765387445,3.12752468556664,12.5148801179796
"result.75",-0.00081975224304204,3.28907339550837,3.04322992356777,3.33279472508076,15.5758208369505
"result.76",-0.00070179201104395,3.1512135383339,2.94420115407582,3.01064376979476,13.1332796976873
"result.77",-0.000769060771797401,3.27761974818286,3.02332464388194,3.28112465215672,13.5206047090539
"result.78",0.00182781779564217,3.14717942057394,2.95614540868958,3.13624574695652,12.71331777517
"result.79",-0.0041227686161149,3.14159390503077,2.99029343457992,3.14556600869596,11.5049614912856
"result.80",-0.00454205390819676,3.12326376110703,2.9007714806741,2.95855419139578,11.9092676143657
"result.81",0.00811766915349152,3.11429335779769,2.95281903168913,3.05218894695859,10.8559538288264
"result.82",-0.000447599127339802,3.17734807848689,2.96337365067607,3.15410559995189,13.5772674836572
"result.83",0.00250315462861472,3.1833156199919,2.9796755244756,3.1490980423483,13.0877179712206
"result.84",0.00129850040403462,3.14490926432667,2.9504498686846,3.11790129731016,12.576054465723
"result.85",-0.007651253553423,3.12271526325281,2.95354567619698,3.06258412548252,12.5369524577877
"result.86",0.00262284279454123,3.16561762353389,2.9426543147794,3.12932942298007,12.1347391454129
"result.87",-0.00209096217936647,3.18102884309255,2.95989814941037,3.17638892075402,13.4530122574581
"result.88",0.0106169584757015,3.16800824589338,3.00230966532476,3.23295363667632,13.1349302159082
"result.89",0.00372078225950764,3.16580742985734,2.92256452359573,3.06790796023112,12.1445876840819
"result.90",-0.00264299352560096,3.19270260215745,2.95808019496438,3.16348182228046,13.4018499918116
"result.91",-0.00181317705411616,3.2330953988,3.03433915143669,3.31318756542383,14.4715806510994
"result.92",-0.000699522306854187,3.17558892954382,2.93447856156199,3.09426065970413,12.1858087471402
"result.93",-0.00930900451475623,3.15813827975803,2.93304123730847,3.11804488685192,11.9960646833582
"result.94",-0.000477767770929332,3.16391043977007,2.95034492371045,3.13623060601661,12.7758534081249
"result.95",0.0069486620643778,3.1320479691131,2.90318556102422,2.99510892136362,11.2491270581519
"result.96",-0.00141510900080269,3.19653965992141,2.99550906287335,3.21735325104537,14.0534741424125
"result.97",-0.00242841595523765,3.25081147922521,3.01599220344307,3.22259295909508,15.0088886584578
"result.98",0.00178672646453686,3.17952001315822,3.00139265019724,3.25922353414621,13.2901479572323
