"","V1","V2","V3","V4","V5","V6"
"result.122",0.353373579677675,2.15814592608711,2.13876468215233,2.17339402696324,27.5891968308713,34.1671237128141
"result.123",0.325999967241475,2.16949439708529,2.1074539705376,2.08077125646255,25.0758823007832,30.336062977207
"result.124",0.294112629501494,2.09981355357125,2.09053885819129,2.06099335562809,24.6561493804112,29.4450679332206
"result.125",0.312623302369458,2.16371611719485,2.12886716710256,2.17043349199534,28.0930627312239,33.9998340461017
"result.126",0.300584665004402,2.10986227928737,2.08823354841627,2.11575278314516,28.6611869239441,34.738744140704
"result.127",0.298120484104704,2.18962655631396,2.18562592188695,2.2864680438021,29.7129697306728,33.3101926480821
"result.128",0.284013410863378,2.16476799300141,2.13449792380163,2.14236407629508,27.719136981463,30.484058409376
"result.129",0.326129677266947,2.18118425190718,2.16451096505598,2.20147073259941,28.30106671455,32.0818470994404
"result.130",0.293592658162285,2.11511999324441,2.09515405265424,2.05986447084359,24.0919700641082,28.8211780087206
"result.131",0.303849429411173,2.14099128439628,2.11380358274388,2.1890029227937,28.0358483193103,31.9601207260398
"result.132",0.289351054861851,2.14962561666077,2.11843924842171,2.16167716633639,27.683348975394,30.9827494109089
"result.133",0.320376488551536,2.13780187023449,2.13864793748228,2.14180781395512,26.2900355622066,33.249640300552
"result.134",0.284259565859805,2.14595192646013,2.14866779107601,2.20115796884014,27.925214045692,29.3219689632378
"result.135",0.273386776912441,2.15647194256696,2.11525842790441,2.15731801477519,25.4521674741672,28.1740183769674
"result.136",0.316840851554256,2.1643092592858,2.12295405818511,2.12952207918619,27.3722882162485,33.1249583270412
"result.137",0.311981497517189,2.13728485325284,2.12678662480927,2.18096399299503,27.2771269065081,32.1980469623409
"result.138",0.275227109178004,2.1505182530433,2.12891797522924,2.19765620803038,27.8937576475895,31.5567156868007
"result.139",0.320238535323523,2.1245041544352,2.09064255041033,2.08779717927637,25.6765607497296,29.9210960704396
"result.140",0.281423899263962,2.13296831625251,2.08336023746681,2.10562981267841,27.7387276441623,31.4603232649524
"result.141",0.31219033460693,2.16906152439096,2.1317063704891,2.12347759296377,26.1223676408571,30.4694161827698
"result.142",0.3259905946484,2.14080540779372,2.09489700558722,2.09017750861026,24.9550473159242,31.0705708163118
"result.143",0.284868941161356,2.15398704024128,2.12121769397431,2.13591758708071,27.8944715106761,32.3994679892145
"result.144",0.270473497306556,2.1516582861288,2.14330061594696,2.13504462464114,26.3938804126616,28.8418906212186
"result.145",0.265766959330282,2.14550566224187,2.13657523757053,2.18250281435108,28.0410344783244,30.2223251867904
"result.146",0.320719293536094,2.15831959825867,2.13271740440249,2.12885582687132,27.4545372799042,33.8958878291123
"result.147",0.297955107083609,2.11804961254518,2.09113223483455,2.08077840228191,25.4043017562849,29.5793941239462
"result.148",0.298520587997571,2.10908207420505,2.08830051117329,2.04217260931616,25.3401365374541,29.2930217090439
"result.149",0.290430086991664,2.1686283675795,2.12481351165434,2.15136812870192,29.0577948772549,31.1467291363991
"result.150",0.274791435563992,2.13652898285702,2.14570972500069,2.21878747258365,28.4982870594326,30.0993859571466
"result.151",0.299780103975408,2.17980697295319,2.16262431979686,2.21464136099031,29.2754758120632,32.9753729178249
"result.152",0.314475311006668,2.13164062938886,2.11378420514457,2.07290961810621,23.4621976922415,29.4592809093344
"result.153",0.298915040370258,2.1354843869607,2.11956033723149,2.13354499685533,26.0823185486902,29.5705565273301
"result.154",0.3120218565279,2.13633376907095,2.10519681713291,2.13921173998675,27.4436880843247,36.1697473603245
"result.155",0.341240708520471,2.15015662772554,2.14876802315665,2.13746360401281,26.138458537641,33.6714766844399
"result.156",0.288527785913714,2.15218902625963,2.11709626014707,2.17849800065161,30.4026752382288,32.9070790007601
"result.157",0.316073430391583,2.13006675608607,2.08441892127101,2.0874162096472,25.7848452960437,31.857399676307
"result.158",0.288774591275807,2.12946844794972,2.11295447266201,2.12422621310171,26.8288959363344,31.5653251058167
"result.159",0.306729021248689,2.14245712401301,2.12976893138961,2.11026200605808,26.8986826419658,31.2079901524306
"result.160",0.338512666312589,2.1486429571172,2.13111939107215,2.12963865698516,27.2636622226086,32.3957538787531
