"","V1","V2","V3","V4","V5","V6"
"result.53",0.195072170700427,2.90653655025335,2.81649732034071,2.93353707806998,52.3177881453882,44.6268837402557
"result.54",0.204059217405377,2.84299433555593,2.73079069394,2.76395451517489,45.0982552564925,43.3665524893494
"result.55",0.204035138269443,2.89204540972756,2.76259496960353,2.80686162423488,48.8565843191785,42.8679547877459
"result.56",0.22285585217668,2.9089952591254,2.76631988739241,2.88317879585959,48.7650993011209,44.4286628294123
"result.57",0.224594869350321,2.87056560079191,2.74454671108032,2.71001842317742,44.2839527475342,40.1212290807239
"result.58",0.205985274891437,2.89127955109505,2.74790837252034,2.80422594540261,48.1108806728185,41.9785601577935
"result.59",0.202206709920197,2.90003261368115,2.73617539856469,2.77773896446893,50.6310174478178,44.8474836992984
"result.60",0.191051383954004,2.87145840058673,2.74244211222547,2.74460207265267,45.4070453830728,37.6864766326218
"result.61",0.213565029709343,2.89091409417541,2.7528160671265,2.85567891772184,52.3192637844674,47.6650504967184
"result.62",0.172464716529905,2.8945051712833,2.77545216619303,2.90144330369268,51.9567473015285,46.3298513930574
"result.63",0.234744999905978,2.90088654426446,2.79546678390568,2.8671637365421,47.273859010209,41.4424426425008
"result.64",0.173123917651123,2.91212373326869,2.77217768183166,2.88584060883435,52.3615050857592,45.6711332709137
"result.65",0.240503936986242,2.8891826970554,2.72916290661198,2.79241965716221,49.3874481357384,48.3533290369713
"result.66",0.248020773263839,2.9244003339256,2.73657193293267,2.75264658273779,51.219496377456,45.2009591866713
"result.67",0.211891546353362,2.92344084909311,2.74776944334588,2.86188193110649,52.3533482464304,46.1986181582007
"result.68",0.182541892416262,2.89414342311054,2.74150934513814,2.85127638452541,47.9622231622998,42.4025825515975
"result.69",0.236702588264668,2.91658866916002,2.76259428793068,2.85436943578144,50.3429463322066,43.5734104207663
"result.70",0.158357552568061,2.94682928640046,2.77760183463081,2.97412953402701,59.3144180585989,48.5363098638041
"result.71",0.20441996504113,2.94780615616098,2.80165467487891,2.97639173891331,56.7894712762538,48.8393092836501
"result.72",0.234456994023218,2.95717365790962,2.84209059076108,2.97684274839903,46.7789809160143,42.6437133108406
"result.73",0.212899442681245,2.87365978982446,2.75862153336591,2.80368038679291,44.4980260373965,41.1930606422199
"result.74",0.264445893343923,2.95517651350772,2.79558966043867,2.94349558451185,53.0474856772124,50.6195054506684
"result.75",0.234997270044562,2.93160577222972,2.77827602572065,2.91551910427849,55.5850675809684,49.1988581429723
"result.76",0.224084358982701,2.89772422287158,2.71475041104155,2.71258292519268,46.2655196245934,43.1280727742277
"result.77",0.229105848661318,2.92539629956507,2.79218070937309,2.83335250361931,44.8462700949653,43.8586883270458
"result.78",0.182552997573687,2.87366041896036,2.75301066487478,2.84166181128524,48.1350507349638,41.4106784802125
"result.79",0.222118948843046,2.89948441220096,2.79557209229318,2.88487832163521,48.9930659923225,45.0741746092055
"result.80",0.187820118139476,2.91765096062093,2.74311761449745,2.69995280212245,48.0958530546938,43.4856055715233
"result.81",0.224194953196828,2.89548348223845,2.76547371692929,2.773968129374,46.0903658492937,44.2816524058553
"result.82",0.229485327396676,2.88719572294476,2.74202205711996,2.74793535595866,48.0850135560469,47.85298220792
"result.83",0.254653030310262,2.91161478150681,2.76488861065715,2.79969323924124,47.0631363502764,46.3281047161326
"result.84",0.177984911997153,2.86400087925566,2.70950320581059,2.74834191089705,49.7852449268394,44.558654472332
"result.85",0.200172103212708,2.88824710389732,2.77930644703888,2.89586458861017,51.1848444809059,43.4359348361786
"result.86",0.213626241769,2.9279234350356,2.77284796241202,2.83010292764794,47.1192781043677,40.040178228863
"result.87",0.213828605057415,2.8895787678457,2.73253501926639,2.77362996415469,50.6301877434363,45.6297611830879
"result.88",0.218477145291363,2.92276843967424,2.81908067519698,2.9969942048917,53.9772976736674,47.3196524025821
"result.89",0.188315142463395,2.89652464376228,2.72730491121596,2.79077552238644,48.4614013640799,43.4447317708747
"result.90",0.228554592350699,2.89509372766421,2.7580530746137,2.87099612817067,51.6692837013288,44.9548732323512
"result.91",0.197932527482519,2.92582356878691,2.75654052804129,2.89038425636901,54.3801655865054,46.6851633797867
"result.92",0.214377456088949,2.91021196230389,2.74979665339908,2.86757687395442,48.024261731071,43.5631135289476
"result.93",0.226609335949339,2.95786263414346,2.80169851776854,2.90311161787233,49.5292016064132,45.0277267830809
"result.94",0.226263210940099,2.89342137003973,2.75619287023887,2.84914811818467,50.086007866842,44.5178721602921
"result.95",0.211469725470305,2.8691396216873,2.69797174217967,2.73107514440924,47.4536329307189,44.3087555088378
"result.96",0.199808417126144,2.91573374954793,2.79930850972393,2.9634871251596,54.0324411317408,46.8249993257668
"result.97",0.232967679879031,2.96796757702216,2.82903811309397,2.96761682502549,52.0278095720227,47.0705304446139
"result.98",0.201802981780428,2.87191648133018,2.74482266761506,2.77689491087622,47.009152449011,43.2760807490512
"result.99",0.186140510907218,2.90784044086602,2.7489394183224,2.83058556496196,52.2268255156092,44.364035736757
"result.100",0.172656680746295,2.83223931447474,2.71438153970857,2.69867007411954,48.7036780138104,44.2030004154029
"result.101",0.238691566056363,3.00500007721619,2.82061258249995,2.89560484108272,46.1689404190813,46.1534513562698
"result.102",0.201461869231818,2.92177705634598,2.78127384100181,2.93720932162005,51.1341748487164,48.602401981313
"result.103",0.189406902081304,2.93074639247662,2.79246009285289,2.92278856396859,50.3895839210993,41.3304911578833
"result.104",0.195425576532094,2.84698181266465,2.72247784271807,2.80251592264947,48.6160298018461,43.4857117056652
"result.105",0.200357726131483,2.93267826330178,2.80750053369548,2.9130777280137,52.1443327605627,45.4201334787876
"result.106",0.251446443474971,2.91750215221703,2.77643772232983,2.84318833857858,47.3771248426082,44.5750572804819
"result.107",0.178976681749687,2.81938729950019,2.70638724660554,2.72910948264331,43.9206606766943,38.4705788273483
"result.108",0.243786412753655,2.99091769180081,2.78458386460892,2.85966459346563,52.6347444874631,48.740055798877
"result.109",0.206267589624173,2.89163677566637,2.75957163504905,2.88146405178645,50.0394462289441,43.5772910423193
"result.110",0.24604809832816,2.9082604920204,2.78398957666953,2.88338277293346,47.7250630537254,46.5643730356739
"result.111",0.203977952555123,2.92151907918726,2.74152665398125,2.82119830258501,47.2457574905041,43.7369070858665
"result.112",0.224114482442812,2.8690047086036,2.72922687514293,2.81044625084975,47.9977351654032,46.6407263668453
"result.113",0.190920302028573,2.87458563545201,2.730612708483,2.86676800903965,53.3969799131738,48.0382577258195
"result.114",0.197030123846993,2.98620027843251,2.80897411118603,2.96673485750881,55.6821667410567,47.1882839468788
"result.115",0.220128007409703,2.90930101059759,2.80804878016976,2.95921027751854,51.1136331820794,46.8896797134161
"result.116",0.234422702562981,2.86110864206089,2.73880602557169,2.824155086008,46.9159505616981,44.7186242669506
"result.117",0.216196226274621,2.86193212892185,2.7482379726269,2.77335285450689,45.9721996722112,40.8826385476009
"result.118",0.178265297569435,2.8899516747497,2.77543613356062,2.8704778128159,54.120501034277,48.6698643904321
"result.119",0.211625323376053,2.98057019312229,2.85491538064142,2.9562826888659,50.8663227640953,43.4966306228064
"result.120",0.200054967852025,2.9450356411649,2.75200170310272,2.87183869400583,49.9691896941813,44.6609756867489
"result.121",0.22708791178218,2.88955073936614,2.73201734035353,2.76754217038817,49.602428460483,45.2827256558324
"result.122",0.256076893455969,2.90412519862157,2.77307208313068,2.8420631075558,47.0921278498575,44.8294733292817
"result.123",0.231751715442011,2.92719752403547,2.72128763844758,2.75793712364324,47.935930193134,43.640066820878
"result.124",0.189011916570134,2.86027817969412,2.72113811199584,2.75015509833286,44.8108172121684,39.2607353772342
"result.125",0.219284469149821,2.92335048604559,2.77400742234124,2.86865240746714,50.1668419506768,45.6153430449436
"result.126",0.185618396684168,2.87818660146754,2.72249096234941,2.80786142145294,50.7540260417683,44.7650276548311
"result.127",0.202294938150754,2.94730986118192,2.83508846690552,3.02187506905481,51.6536903729623,45.6280034022398
"result.128",0.193950010914837,2.93616933220493,2.7796491663791,2.85522626473274,52.075053299901,45.256044540256
"result.129",0.228069873787866,2.89915490522421,2.81414994857246,2.9318272393894,51.2984238743081,44.3237619078199
"result.130",0.229488207965986,2.86760643161901,2.74721526280994,2.76421802284495,43.5946431558959,41.5130371956861
"result.131",0.204854614672249,2.89381738601594,2.75381323241012,2.87670065552053,50.2870129135897,44.6755300039393
"result.132",0.19589013951879,2.91327890898694,2.78671235350964,2.89943922730195,50.3560310950868,43.5496539298691
"result.133",0.208944636445132,2.88400768365094,2.78422135031714,2.85947723551642,45.8458401857565,43.6620768867848
"result.134",0.179150080719337,2.92442407933455,2.79057645347539,2.91266851992295,52.7325083649106,44.1215044211851
"result.135",0.173979762436317,2.90430947232412,2.76812686145522,2.87797948289976,46.7214959479383,38.7554189822448
"result.136",0.221723784142851,2.92200842239597,2.74305139456241,2.79755450759869,51.7088655807263,48.7491973468565
"result.137",0.215432658533548,2.91336595202266,2.80306025839093,2.93019789635122,49.3399320279375,43.9505077952711
"result.138",0.186174785924734,2.91406534461584,2.77335083881528,2.9210599282255,51.8864231130971,45.9981913810079
"result.139",0.190306654769828,2.84414315374757,2.70506510819978,2.75194177638691,46.4771375454896,40.9909515222358
"result.140",0.170634722252844,2.89876081552452,2.71939691715194,2.80345911864024,51.8856714137304,43.0017718062169
"result.141",0.219692727671425,2.96118959551692,2.7829297063978,2.83721542023649,48.5348344703109,43.2235011918629
"result.142",0.19670655390326,2.87343438864441,2.7224936327451,2.78365176202052,47.1340944638811,42.3510443695403
"result.143",0.198334677052245,2.9208422893837,2.76700629296761,2.88723915049344,51.2336516951159,45.610369484553
"result.144",0.196577731569633,2.95160507442371,2.82643481734561,2.89591166685777,50.6288032680131,44.1002175564565
"result.145",0.15542239517271,2.90010496623863,2.78570253995018,2.89515002915201,51.0441400813003,41.0117345402934
"result.146",0.23362746576667,2.92847754940762,2.78985445515018,2.85827060321852,51.2060073013158,47.9974323701729
"result.147",0.189778337141581,2.87391865808674,2.71307813842886,2.77339539144284,49.0520242278101,42.4335127231415
"result.148",0.183269825646201,2.85031750455475,2.71271494863743,2.71638887057944,47.0495280113699,40.8546416615527
"result.149",0.196030437406117,2.956436247151,2.76377803015125,2.82905559043931,54.6249766582024,46.5263784847271
"result.150",0.175496216214051,2.90085356389773,2.82136098197593,2.9771508919638,51.022119345193,42.8488070480164
"result.151",0.209899614007933,2.96364528978663,2.81733603144222,2.94450048019933,52.7626317538872,47.5915715866082
"result.152",0.198558127043424,2.86246203814982,2.73542573792064,2.7557623139482,43.7236654586132,39.5862522238117
"result.153",0.206237169641176,2.9035203119892,2.80330721889516,2.86055696947906,47.6660733279394,41.3538791541609
"result.154",0.202044872796105,2.94001297602793,2.7550858475434,2.85701848554698,50.8187066648248,48.0089514326708
"result.155",0.248985375688818,2.89083295196187,2.7901005689842,2.82153691377746,45.340862773689,44.4860117832308
"result.156",0.198258326754444,2.93708192581438,2.75549838307662,2.88754102149999,53.7200852601008,47.0355312353214
"result.157",0.221265298721293,2.86500346402029,2.71490841583225,2.75434099136669,44.1935538706431,41.5513386155423
"result.158",0.206206693713541,2.88339484541479,2.73386719313307,2.76602877542502,47.7547430058672,43.2486239289934
"result.159",0.203929772483748,2.91289662075773,2.78747331585904,2.84539707765772,50.3565382676903,42.9065320920619
"result.160",0.242489219020392,2.89904301995742,2.7752841606638,2.85666393555893,49.9898791174208,44.0985580728731
