"","V1","V2","V3","V4","V5"
"result.1",-0.0276695831161428,2.93108075883314,2.8028092258335,2.97325925612325,15.355768114265
"result.2",-0.0553526281991079,2.95094115395316,2.81149457464062,3.06552884342344,17.682358907103
"result.3",-0.0473743978375886,2.92267690051896,2.80520290524537,3.01019140069131,15.4546889659846
"result.4",-0.0325026469562187,2.89733707008498,2.8018689392686,2.94582176057057,14.9515608394742
"result.5",-0.0354667260897637,2.92471830864107,2.7993779588257,2.95837272482927,16.3244483092182
"result.6",0.0660707815853684,2.90234727483748,2.80003382111351,2.9003357666734,14.3364046923607
"result.7",-0.0357964971099651,2.88655653733044,2.80196632409169,2.97749363404587,15.2126470153166
"result.8",-0.0190651478210297,2.90314062496145,2.79673358989058,2.92247545036368,14.0280036581701
"result.9",0.0195150190487683,2.93779892268931,2.80539691489049,2.94496044293466,13.7718777778481
"result.10",-0.0148985898982447,2.92680173359636,2.80063423428276,2.93324071153275,14.8711507263769
"result.11",-0.0363290417362702,2.88022653059727,2.7887694314701,2.9125922238428,13.6797016089678
"result.12",-0.0154196777204099,2.88797086397234,2.8095670500937,2.90372852918328,15.709304456903
"result.13",-0.0796726942705622,2.90544277384045,2.79640744018399,3.00169033572586,13.005093078169
"result.14",-0.0260225185829817,2.98147292545089,2.80378441977094,2.99925092691123,15.5748514520524
"result.15",0.00592133883722491,2.85272685798996,2.79478704142601,2.85190162209344,12.6872184503101
"result.16",-0.0640808911155789,2.96144067720219,2.80027286945802,3.03317427490425,15.3146356510484
"result.17",-0.0280297169165477,2.88479499121007,2.79621462949681,2.91302281616953,13.2967078338525
"result.18",-0.00401330568152331,2.90484675736019,2.80621963575233,2.88197882323114,14.3070838177853
"result.19",-0.0693880341149521,2.9035721806848,2.79951448843178,2.97465181551844,16.1932476979765
"result.20",0.0201398502538841,2.90404021253577,2.80595703896675,2.92082441403818,14.0799216607588
"result.21",-0.0419316889229407,2.90641776417901,2.8040270519879,3.00079048063679,14.8025194460204
"result.22",0.0131170125790102,2.93063585529953,2.80691569531041,2.87176361497543,14.5478040833094
"result.23",0.0519394043020303,2.88658388091105,2.81049822028384,2.82044955468262,13.5777735374433
"result.24",-0.0734077107882418,2.90216222193415,2.80630101954318,3.02630632362148,15.9224807714299
"result.25",-0.000150979160142875,2.8975620068859,2.81598956582737,2.95804077794938,13.3613486447447
"result.26",-0.0239501287053348,2.85215952940304,2.81371913450878,2.84222129168104,13.1543316977414
"result.27",0.0504554290831613,2.92088072941697,2.79969210240403,2.86030624001858,13.909857452298
"result.28",-0.0509798166004555,2.84993713943376,2.80636921237291,2.89135308147587,13.7542268039404
"result.29",-0.0720932976999893,2.88566095458664,2.82014659761827,2.98358428564006,14.858190064202
"result.30",-0.0209774644656107,2.94732522293032,2.80029585976415,2.95279345118629,15.1388516258867
"result.31",-0.0754363227312598,2.93182656045216,2.81346523730363,3.0518829339322,15.8574827624445
"result.32",-0.110589581839526,2.93583062910464,2.80134459182237,3.10856710472433,17.2404275111001
"result.33",-0.0538378449755934,2.85881472039753,2.80028979728353,2.87126982780347,12.5918963824799
"result.34",0.0411556649847368,2.91864836223617,2.80777824361305,2.89552335530348,14.6511632761414
"result.35",0.0389175501803338,2.95264025334291,2.79281138382414,2.91296618173785,15.4852466376266
"result.36",-0.0686002781526178,2.91320824176447,2.8086283940607,3.0453513780158,15.0752918832759
"result.37",-0.0526034305080653,2.88890198060319,2.79537164459944,2.97607170674447,15.7113527339589
"result.38",0.0657221694077587,2.92318759812353,2.80980493254837,2.81741771197364,13.2827854775921
"result.39",0.0419894143404336,2.89208646342575,2.80885103210984,2.89969744348616,15.3156815405128
"result.40",0.0451960085710309,2.88404964053427,2.79433234125665,2.90362501157656,12.5112478912305
"result.41",-0.0149519869875026,2.92541486585304,2.7976175608013,2.99996631903831,14.6812993198181
"result.42",-0.0425472757755991,2.91179811209669,2.79747329711686,3.04507845899162,16.2012591317286
"result.43",-0.105459737861891,2.94969212491079,2.80303824678261,3.09415931560026,16.1686351381217
"result.44",-0.00124702885241807,2.88365390845438,2.80602635813264,2.93340777482676,14.6896945410305
"result.45",-0.070665174767479,2.87321544181171,2.79100210260686,2.98035293929433,15.2735911690969
"result.46",-0.0771609447918583,2.88180334623548,2.79821013118202,3.03761195517756,15.1307211506195
"result.47",-0.0946377143075717,2.91038113950122,2.79576532348522,3.04586306026968,14.7972799012946
"result.48",-0.0283391034488796,2.90724086000278,2.80207951715977,2.92809122367887,14.5046343289592
"result.49",-0.0934026973739616,2.90562891357138,2.80035628091221,3.06599200381339,16.5398932349404
"result.50",-0.0529368350559904,2.90897688720121,2.80881130814136,2.9791484777276,13.9198619167238
"result.51",-0.0469732802872386,2.90708852265105,2.80081632686117,2.95641719329934,14.2408996360266
"result.52",-0.0414897977237724,2.86191140218848,2.80725893318154,2.93455076995321,14.8807753255
"result.53",-0.138766540267933,2.8776824832279,2.79363723563755,2.95542369212404,13.7728897514514
"result.54",0.0977816682707537,2.90230217858416,2.82028366793135,2.78103722089856,11.9582278161783
"result.55",-0.0634532118975626,2.86277550711297,2.7989255108722,2.92876616490268,13.6666528162421
"result.56",-0.035184464782869,2.91289628813442,2.80119542204902,2.98277646599326,13.7557919360342
"result.57",0.000185268353203552,2.92370132914005,2.79133542851665,2.8891440848319,14.2166907454851
"result.58",0.0145314493352428,2.85101976289051,2.80187169142514,2.84371388781146,13.5414219125723
"result.59",-0.0534589277339945,2.89044712708099,2.79581381190016,2.89963316647098,16.6225220095441
"result.60",-0.0209218510108175,2.88068782818955,2.79689543749288,2.88016035315933,13.3411531987654
"result.61",-0.028513836844227,2.85858469742006,2.80763137631564,2.94858317169352,14.7037245363891
"result.62",-0.0216807334317292,2.88947589481397,2.81020189059226,2.89526731182565,13.8391037562515
"result.63",-0.0572822351351917,2.90971198948599,2.80627049262362,3.00935482415728,13.7423024180394
"result.64",-0.0087805707761413,2.91689889032734,2.80793281003793,2.94106352153018,14.8518221692045
"result.65",-0.0362648247885616,2.89460522801232,2.80886797444035,2.95887543969503,14.2626720886034
"result.66",-0.0482950682158215,2.91710437695565,2.809642740437,2.94432718094138,15.5692080966667
"result.67",-0.00755618971598423,2.94032420662759,2.80110602700442,2.94598797167951,14.4453900671571
"result.68",-0.020676042596398,2.96511960853943,2.80918343441738,3.09488408248251,15.2338837131774
"result.69",-0.00575223466315573,2.89771351696496,2.81124678952123,2.89353672360371,14.0824895900368
"result.70",-0.0169940842838704,2.97118774334481,2.80235703173559,3.04743070352527,16.9547171478592
"result.71",-0.0492857377208129,2.90337316900015,2.79082931515331,2.98055136598079,15.0884187867631
"result.72",-0.0644608777470014,2.89306050095973,2.7959338697162,2.93167414080107,13.6994142871105
"result.73",-0.0484791273606401,2.89647486140735,2.7994822123614,2.89940303715699,13.3023162888926
"result.74",-0.11468976079558,2.86651708057141,2.79915701926505,3.03911138579122,15.2613301886358
"result.75",0.00880707603078758,2.86806354859361,2.79767540807129,2.91522429470205,13.5532783671612
"result.76",-0.0453894506817912,2.87766651959953,2.7976492703033,2.95597682545938,14.8548559164902
"result.77",-0.0181753408395921,2.84887137306605,2.82184883762002,2.83264943343634,12.3967449148216
"result.78",-0.051958530862194,2.85589538157934,2.80184612619081,2.93995715012483,13.0602282105658
"result.79",-0.0334471804810684,2.91417596482149,2.80987504304045,3.00234692440918,15.3063931286855
"result.80",-0.0119072110993959,2.98206370022506,2.80771197560344,2.96245096837327,15.9009940183247
"result.81",0.0253338438335362,2.92174288716921,2.79628176346743,2.90364457020587,13.7125724161358
"result.82",0.0151392393858096,2.86384890616907,2.80630359561084,2.82994747473895,13.2216098723774
"result.83",-0.00552204389766649,2.86662871994137,2.79490275419265,2.88009265629212,13.7294054246526
"result.84",-0.00973750917770796,2.92781160720229,2.80646526762167,2.89891098499237,14.7957818091144
"result.85",-0.0505437542743352,2.91948144211749,2.80386560748992,2.99609568961249,15.3696880291462
"result.86",-0.0225211065562479,2.90753332322317,2.79161629176177,2.90976325304711,14.6780929108625
"result.87",0.0573458978686165,2.92455771477664,2.81091197178292,2.86809089180532,13.9684561256812
"result.88",-0.0970658763199813,2.88376971723065,2.81318024911159,3.06607366275272,15.5589203726666
"result.89",0.0149772049092188,2.96359917249502,2.80320901347954,2.95464819624144,14.9744417533824
"result.90",0.00281628838759331,2.90838901896326,2.8093516039636,2.88932376209916,15.4468706166207
"result.91",-0.0156961040869585,2.95214508548833,2.80334348683269,2.95266463722933,15.1272150288109
"result.92",-0.0354263473627903,2.92779526598667,2.7997494064718,3.0265742254146,14.6172600740073
"result.93",-0.0740580244298788,2.93120845338922,2.80277633894053,3.00180811533692,15.728832399297
"result.94",-0.0230942942757802,2.91600925606368,2.80387787404175,2.93160229347925,14.9538189058428
"result.95",0.00744089281824224,2.91032891437581,2.79916942876836,2.90822522804815,14.5309352739522
"result.96",-0.0827384827563349,2.90406572605796,2.80341857304493,2.97498080308518,15.3140608970291
"result.97",-0.077491522797762,2.91653368838293,2.81778282688799,3.07885644485181,15.4087671009098
"result.98",0.0410482750033054,2.86637722265889,2.79739984140934,2.81785724586664,12.7168922080537
"result.99",-0.0155315220606859,2.92360768888581,2.80746525017141,2.92828539771195,14.757097517568
"result.100",-0.0391008582415099,2.86036793726879,2.79173994861729,2.9307778160645,15.6065489311004
"result.101",-0.126263377092025,2.88464697087826,2.79360835967828,3.01221482522296,13.7021932199496
"result.102",-0.0775178554624585,2.89943459832359,2.80551472598758,2.98029621750065,14.1993086311884
"result.103",-0.060536847548896,2.8927440090533,2.80450306453313,2.95064073440472,15.0990667941059
"result.104",0.0327050319134145,2.8997704732456,2.80641004313608,2.93434536435564,14.4378362224906
"result.105",-0.0684946938928897,2.91744068551612,2.8108452310257,3.00395225162932,14.8773728043705
"result.106",-0.00196165551607576,2.90059256673312,2.79797761273499,2.89033202067996,13.6386654176381
"result.107",0.0534266137975792,2.88109888262955,2.80271691466163,2.86160532489936,12.318866352522
"result.108",-0.0886614843277709,2.92805271106244,2.80335558646507,3.03246802902834,15.7377105671245
"result.109",-0.0107985395117197,2.88679973186497,2.80537981128884,2.96153569710661,13.7387790054872
"result.110",-0.0340453234308241,2.91259941740282,2.80097587183855,2.9792069396513,14.4426644658701
"result.111",0.00951810370295553,2.94219758382173,2.81129337815653,2.94164581429576,15.5197375612975
"result.112",-0.00119648458885845,2.85218224491675,2.81594317979127,2.86608478104798,13.4637696116688
"result.113",-0.000655003115993219,2.86379855628183,2.79787882178236,2.85304238622785,12.5366403608565
"result.114",-0.0729297601383748,2.91109606931862,2.80034848605589,3.03986100130315,16.0588769314924
"result.115",-0.0115419331433879,2.91713437102333,2.79885038921168,2.95355420276942,14.71251891653
"result.116",0.0215530397362716,2.88722487751065,2.80273177179656,2.90077953917789,13.7343969209861
"result.117",0.0550681756451866,2.89572644626674,2.80340986036334,2.86950314547595,13.227365814689
"result.118",-0.077392069474472,2.9240357336493,2.8066766998248,3.02432765239293,17.112869797248
"result.119",-0.0456898913019555,2.86510494194741,2.80745049991221,2.91628693325652,13.0952684481657
"result.120",-0.0340483558563113,3.00334819515716,2.79940101797531,3.02517789191748,15.4802201168531
"result.121",-0.0670738158544587,2.83871436771019,2.79637127373475,2.9502666877598,14.4807822582418
"result.122",0.0293684740574733,2.90811551398456,2.79547546599407,2.88293059106914,14.1783100302792
"result.123",-0.0174926208813813,2.97480835965728,2.79459911826702,2.98270342481191,15.8447405803512
"result.124",0.0474144456297755,2.92999176681526,2.80918863931108,2.89926461793076,14.1166032119346
"result.125",-0.109657595915851,2.94250310663214,2.81105545531002,3.01979513136401,15.5440446843384
"result.126",-0.0249406689151627,2.87351883195736,2.80038276102227,2.89431617008416,15.0137115663428
"result.127",-0.0935570979656333,2.95333814879755,2.80894391715442,3.03456250710621,15.6282869315179
"result.128",-0.0578224089309253,2.8971555530181,2.81055294161732,2.94948828758172,15.0597975413835
"result.129",-0.0286863668317538,2.91027041324592,2.80463532814439,3.01708807710181,16.3952227074065
"result.130",0.0122623684043049,2.87519202230678,2.79155763398374,2.87588674377607,12.4291625436812
"result.131",-0.0188568513421501,2.92686649902633,2.80769931262829,2.99607836837068,15.5799546587449
"result.132",-0.0413227562524412,2.91892971081302,2.81253600219359,2.96110067100997,14.9287211781598
"result.133",0.0446086077270359,2.89381544446737,2.7967828594842,2.8806373043156,12.7506894102923
"result.134",-0.0252100281395498,2.89130110036984,2.79602276801822,2.95078888716367,14.9269339408324
"result.135",-0.094005283167954,2.94320742120371,2.80242403782383,3.05060176024357,14.9952779833985
"result.136",-0.0533275910364688,2.94883666780284,2.80946656389617,2.94884951738898,15.9024029028369
"result.137",-0.0465948477977828,2.94766562361431,2.81193309521684,3.01317664254284,14.7127685323267
"result.138",-0.0830235346812543,2.92666660325628,2.80889580678121,2.9843829880114,14.9020393804967
"result.139",0.0952311695601145,2.88532261236112,2.81121103562274,2.82828033191661,12.9637272828285
"result.140",-0.0402931239607464,2.8754513127425,2.7895333139946,2.9837649718305,16.4421957311672
"result.141",-0.0631774701458592,2.89756947966144,2.79706513713183,2.98246841192664,14.4168197538045
"result.142",-0.000310187431304912,2.90506161851467,2.8026975095891,2.95426198445351,14.209471660111
"result.143",-0.00866915697719674,2.89043391435955,2.80537069662202,2.9063314897244,13.5051043370022
"result.144",-0.101199191370662,2.85716469413604,2.80673069713185,2.94154907329265,14.109540722127
"result.145",-0.0321944659823036,2.92892709299838,2.80669096911246,2.99555787562627,16.5459596854187
"result.146",-0.0536197830638328,2.93372971541427,2.80393722104879,3.00144224670191,15.7504307722566
"result.147",0.0534855815392459,2.94877937573437,2.79783026374814,3.00171686582401,14.5393048750055
"result.148",-0.0210469615633189,2.90058981925605,2.80430567856132,2.88155144464903,14.8419923999473
"result.149",-0.100094258962892,2.93134115982187,2.8061176549269,3.05045516885266,17.0007505331595
"result.150",-0.0478418560818575,2.89017608013619,2.79921349227501,3.02012369338789,15.4868823918887
"result.151",-0.0433655744661418,2.89555084350962,2.8011839571489,3.01100897969037,15.4462385221639
"result.152",-0.0335615678715074,2.89064036845403,2.79446184351556,2.87950856654963,13.4039655829962
"result.153",-0.00411544188756849,2.88371401376408,2.79972060882161,2.89458482355032,13.4690476202202
"result.154",-0.0917774725231696,2.93548795217042,2.79673148470427,3.09393058266465,17.1160417678113
"result.155",-0.0543205807463737,2.8110072584075,2.79151630521403,2.9339406711469,13.5665807515776
"result.156",-0.0578505482163441,2.9254887252624,2.79615835693865,3.05730071043584,15.8447847057263
"result.157",0.0532420978006906,2.86915211550354,2.80574105517941,2.86522690272397,12.6149194629705
"result.158",-0.0100806198782291,2.85542275650303,2.80217044203761,2.88984729454859,13.5010997782192
"result.159",-0.0087805124263505,2.83029353195603,2.80402364610463,2.86290194129254,13.5215571092745
"result.160",0.00383294047146537,2.97181194163749,2.80172527080757,2.93151821348755,16.1068221156868
