"","V1","V2","V3","V4","V5","V6"
"result.24",0.317065159834763,1.53159425104598,1.53251739651173,1.58719783698598,16.2920720430402,27.2986630628606
"result.25",0.359284749104287,1.54806438323079,1.54080300922631,1.56369412194457,15.3870169413448,28.2803669680122
"result.26",0.353665989301017,1.54450313891626,1.53774092562242,1.52089070094405,15.2517214646374,25.4580989254085
"result.27",0.328155372879292,1.52726533651985,1.53309646583616,1.5215192255204,15.1005076165916,22.5509405902094
"result.28",0.32595223302214,1.52890277603348,1.54866164468995,1.56973162310274,15.2446964852651,22.5473536706774
"result.29",0.31020623858361,1.54625800541572,1.56065719355661,1.5666367713783,16.1893153962584,24.6374642656673
"result.30",0.335712168108491,1.53068706014884,1.53361432414194,1.55854492517537,15.869452583888,28.3404451864992
"result.31",0.339454794181392,1.56364910106775,1.55150326072468,1.58113544513807,16.1115534337859,25.9968419759375
"result.32",0.30121628003549,1.56908118460719,1.56307016945866,1.59433604089307,16.1397723739902,23.7902936025585
"result.33",0.326238117170734,1.53506902354055,1.53415682582905,1.4844023773243,15.1790478771414,27.446496194059
"result.34",0.346188630620384,1.52759454117111,1.5293874919753,1.51599826177852,14.5831403233046,24.4041649736574
"result.35",0.339415438119091,1.53974670115946,1.53373041399197,1.48335236709844,15.471253928528,24.8245993550591
"result.36",0.313392646277464,1.55603581073656,1.55220339444385,1.60396178987787,15.1322972349066,21.86600121484
"result.37",0.297489544177238,1.53823325815573,1.54725760035981,1.5592902947819,14.8192087159409,21.0321087756297
"result.38",0.346006555457796,1.53768406223921,1.55183257875643,1.54672237226824,15.249384734778,25.1164468127989
"result.39",0.333967475138282,1.53042342584526,1.51632289239126,1.51151731123459,15.402594370414,28.1378986152553
"result.40",0.344837643599581,1.53221634887047,1.53300911677406,1.5815889339541,15.9723152170595,27.6692839290905
"result.41",0.318778215594828,1.52442704549854,1.52350397898439,1.53924814526482,14.0977439639146,21.8074075494975
"result.42",0.33033612103565,1.52481511792564,1.51780393544023,1.58012298125372,15.7084282304053,24.9648393020841
"result.43",0.329414859100737,1.54939531170974,1.54621442228004,1.59538422068804,16.0275294304707,23.9100832854845
"result.44",0.326341886732061,1.50839938948491,1.50366517779159,1.51264635819257,15.2096107298169,23.0984149606421
"result.45",0.335920819631807,1.5308295515658,1.53258761416962,1.5494901464521,16.8591324043816,26.4724659381815
"result.46",0.277968263243429,1.54062140523652,1.5509078557476,1.61905948137993,16.4804420861647,21.4335157643819
"result.47",0.329114625903704,1.55606158771124,1.54718708204868,1.55328619134121,14.7132417650756,23.1546223233705
"result.48",0.349591943321047,1.55248701999793,1.5511207180989,1.51344136635099,14.2720956230844,23.2963926368266
"result.49",0.30566804848944,1.51543261562204,1.51403030497731,1.49856371478172,14.382728518583,21.1299417839525
"result.50",0.354471796702534,1.55840583654735,1.55130446092,1.51686155730322,13.9816669696838,25.7052226756417
"result.51",0.327084486375919,1.55518564304702,1.55426840931021,1.56082245550807,15.6199495895983,24.558646400431
"result.52",0.341565781960643,1.53378498797107,1.53424418337685,1.53178270353205,14.8952293491207,24.1871484697377
"result.53",0.331053134275409,1.55367041411031,1.55647238146073,1.56380129315019,15.1169423257638,22.3970925336523
"result.54",0.330225524396393,1.51607610718645,1.516834891296,1.52266260083366,14.6386329227556,24.4873892311788
"result.55",0.300503377070933,1.53710182258205,1.5397707852632,1.53318433654279,14.8828584029095,21.1883776381192
"result.56",0.353484821633898,1.53252647837748,1.54072318051671,1.56175806017379,15.361662803871,26.1038531549658
"result.57",0.330836015370028,1.53693470442189,1.5286729872129,1.46466472243001,13.3596317540219,22.136424122526
"result.58",0.32734358696252,1.51546089778044,1.5149801661347,1.52858943587941,14.7085883191129,23.8788672435585
"result.59",0.342578930098427,1.54747092329211,1.53054611981194,1.51966376988297,15.948720505394,26.3929426376604
"result.60",0.304828011482691,1.54734355064496,1.53862578657527,1.48604465201588,14.0035444752523,20.5217678060333
"result.61",0.324940148909015,1.53515952906096,1.53140599297771,1.50046812876919,15.563580293316,28.819201937627
"result.62",0.320200116437011,1.53494246103085,1.54212144911932,1.56531118836223,16.2781153639417,27.4531727816373
"result.63",0.333459261711653,1.54782387458971,1.55060015715721,1.56055371948517,15.7706698571244,23.3698699064848
"result.64",0.312540526220204,1.53805848388031,1.54237417424851,1.5527682562833,16.1966992502214,25.5402880346631
"result.65",0.340244647288079,1.53686246456384,1.52938554053563,1.52956526030029,15.7578785079902,26.7613612022093
"result.66",0.336097699108692,1.53654801979798,1.52344171489591,1.49969301844995,15.1154083143462,24.5299483421127
"result.67",0.328116353935244,1.52933628468306,1.51809423785994,1.54046512748732,15.407293151165,25.4339743670818
"result.68",0.319818504070079,1.52898804002436,1.51940901200363,1.5629278821118,16.0430796509316,24.1109941357176
"result.69",0.334496969001517,1.52169399038468,1.52254177745702,1.5330132606836,15.2994729154653,23.3798755741393
"result.70",0.308247012434528,1.54195515963269,1.53353789238,1.55060837038827,16.1603046756979,23.5981195156092
"result.71",0.325171191448037,1.54931894959202,1.55661957861768,1.61547531268489,16.3833869679855,24.5474034607252
"result.72",0.326937291940991,1.5476502083753,1.55157366594098,1.58540301951896,14.9573140222098,23.0157475710585
"result.73",0.343318546931706,1.52535478547491,1.53062055368961,1.51321655303386,14.6857078806146,24.4993308314208
"result.74",0.333664602641781,1.556716365099,1.55812491941903,1.62880835844803,17.3358549276168,27.1492967603294
"result.75",0.336885198302626,1.53531604183815,1.53596139182281,1.56720530909092,17.7503068495385,27.3859870159427
"result.76",0.33539683362739,1.53600591766215,1.52610261154054,1.48584730126348,14.3999705631818,22.5566624719776
"result.77",0.347310479680274,1.54561372561069,1.54347231956447,1.54878836749398,15.767503671066,25.6005493033582
"result.78",0.339628541865629,1.53131620029078,1.5383136491628,1.54045964409679,14.8868500304666,24.4535936404224
"result.79",0.333443230046825,1.54732179412811,1.54439004369853,1.55282846644815,15.8465006406038,24.4518477427099
"result.80",0.338283920559713,1.55134901258947,1.53804382838438,1.45042026497116,14.2554800959373,25.6721455261585
"result.81",0.333000750091984,1.5252930559478,1.52487450607887,1.49093346552829,15.840439349425,27.5944705922767
"result.82",0.336164309132843,1.53833614817999,1.53788334933615,1.5377353601618,16.129865876339,29.3961108587537
"result.83",0.330839057037739,1.53935557270964,1.53636826425425,1.52376655490032,15.867322707696,27.2715500066446
"result.84",0.325381499989369,1.51125884633446,1.50219283332375,1.48961992415209,14.6030871779988,24.8204948128628
"result.85",0.337046393550686,1.52555505747174,1.53798555995123,1.55379564664107,16.0776802487043,24.2126524411014
"result.86",0.335293209471843,1.54856135978834,1.54832729713397,1.52064257991879,13.9991570217239,21.7498218297753
"result.87",0.336645724083473,1.52692648650427,1.53533300836017,1.51423749188408,14.8578386613595,24.8390284166047
"result.88",0.32188433110594,1.54649164609652,1.54946629536849,1.62422120779005,16.5744780560565,25.2063492196011
"result.89",0.321374549485674,1.52265300152927,1.51360645965047,1.50931438832251,15.4571121948137,24.0904699629334
"result.90",0.333722072776674,1.51813231394236,1.51862909828343,1.51587440344246,15.5219301110905,24.9843277756488
"result.91",0.334075475478916,1.52111499401096,1.50989070930947,1.53500925039889,16.0571673701101,24.2127563750128
"result.92",0.327697395828607,1.52809447816662,1.52583255526417,1.54182426412333,14.869212289345,23.3203038189393
"result.93",0.355132171866586,1.55903019771018,1.54195894943796,1.5465259098926,15.3552819422441,24.4856839719078
"result.94",0.361756864741571,1.54324628386834,1.54229862993882,1.56812509408368,15.6746514253146,24.8733673289105
"result.95",0.348454713720674,1.51937876747009,1.52187441654552,1.5260381373311,14.9957952035499,24.9076022768868
"result.96",0.310512767079107,1.53346400908775,1.54226036547763,1.57303609717218,15.7957606973789,23.4989954415052
"result.97",0.329860156183637,1.54627846808241,1.53975945150305,1.58708136867908,16.4485432972428,25.6201226036317
"result.98",0.326119165352421,1.52798686293019,1.53449729916375,1.50087262990978,14.3693925206146,22.2118691012077
"result.99",0.316403811658857,1.5359514740114,1.52457097290783,1.50634650623947,14.5161393643941,22.224976247557
"result.100",0.316208209708023,1.52551719473481,1.52450322383336,1.47385136605949,14.7253103586445,24.1515150457919
"result.101",0.346236010375888,1.57793375253908,1.55943543571399,1.53769771250913,14.0784787973048,23.4137985344941
"result.102",0.312144895954159,1.53017239474782,1.53063686141263,1.56566852128467,16.2819106977473,26.846366656955
"result.103",0.304365486760404,1.5185796183154,1.52487351401583,1.51541808543451,14.3129164273783,21.6657677989038
"result.104",0.334752479981612,1.512563971818,1.51250810587408,1.51579559006848,15.9502365280289,26.0537496522156
"result.105",0.317977873640959,1.55169277415791,1.54464962295846,1.56602427340792,16.4429579973205,25.1670335133892
"result.106",0.346582458436467,1.54648571316085,1.54316802900469,1.5526614740281,14.9046220461627,24.7518345775685
"result.107",0.348808712154609,1.51645583545309,1.52447435771591,1.51180230872023,14.4085724507511,25.2920779347285
"result.108",0.339244261844221,1.55566229894115,1.54603644342991,1.53376292022075,15.8403171741858,25.7632819133808
"result.109",0.317831592431892,1.52178798601868,1.5242347056823,1.57740487287748,16.5880098947029,23.8449864323055
"result.110",0.39526210017687,1.54458947097219,1.55200492662236,1.56767154603462,17.0084488299964,34.8875727521146
"result.111",0.322244569951109,1.51540240997229,1.50905830817916,1.48692094167472,13.7352567578386,23.1212361843466
"result.112",0.342289237048886,1.51154435207943,1.50454872084279,1.53720305211857,15.944774391968,26.693802728176
"result.113",0.303689059627395,1.51338591829234,1.51322917815122,1.52853952711109,16.5283364062486,24.5028716817876
"result.114",0.311155478322514,1.55832325922643,1.55077809522803,1.58421399565295,15.737443828032,24.8103796108672
"result.115",0.342676941394132,1.52991725592628,1.54417309535832,1.56724217762628,14.9677181942535,25.7058293188258
"result.116",0.358920005331925,1.51552466252882,1.51376281029534,1.55597912259782,15.9445353804156,27.47878816426
"result.117",0.35113853553667,1.52956718280905,1.53400556318208,1.5233982965671,15.2489025739176,24.624449272956
"result.118",0.31069708613713,1.52133986426216,1.51973022196988,1.5468754351816,16.3136856921933,23.4603284216834
"result.119",0.330239656989742,1.57073918125174,1.57095255479436,1.54349319599467,14.9327516793216,22.7013325164037
"result.120",0.314757922685439,1.52924626491041,1.52479199838416,1.57555868045701,15.3086599869475,23.5083669935429
"result.121",0.336050254133561,1.54011263346332,1.53120842348009,1.54219383325799,15.3096791174608,23.9025079821646
"result.122",0.373058798477999,1.55251602743066,1.54844890794832,1.55846802559063,15.9334119653345,26.9196796266122
"result.123",0.338878555192654,1.54289720716429,1.5226204809641,1.47847285937213,13.1502059988157,21.6740519400245
"result.124",0.328386314928074,1.50563417469085,1.50548151779098,1.47506947547898,14.0033851671886,23.3164211675166
"result.125",0.344710354894887,1.54412219159959,1.52939770189922,1.56788929384211,15.6854157824299,25.9185035156298
"result.126",0.337785931303574,1.51777400576304,1.5184008559505,1.51554752422755,16.0139370073192,28.0187398716951
"result.127",0.330072750589781,1.54984503480149,1.55272548313945,1.61789596924998,16.8073812796873,24.7952269898535
"result.128",0.319519515254897,1.55265739088116,1.54269786116292,1.52611102909665,15.0570732403084,22.5689847293662
"result.129",0.343696591174312,1.55354498343253,1.55398512577609,1.56819691090495,15.6827724977667,24.6562360859055
"result.130",0.326675760277494,1.52268295711107,1.52905075041223,1.49660089206781,14.037678546009,22.608123964939
"result.131",0.324301651727805,1.53369192615783,1.52406571606623,1.56981726539577,15.3172653694436,24.1126876654255
"result.132",0.313123377923628,1.53233282829266,1.52235306597139,1.54534563020754,15.4341878299096,23.1295887544801
"result.133",0.356603232367215,1.5393955453474,1.54771595118162,1.54637702336378,15.8299071975009,27.2006730047074
"result.134",0.310544433652868,1.53442281490465,1.5445989136929,1.55620376050829,15.1148959402528,21.6056098048486
"result.135",0.315839487305593,1.54233346686279,1.53020155136096,1.5565066859818,14.7074833963787,22.7206492077794
"result.136",0.342915593812904,1.54879342367047,1.54162468578939,1.51864644780014,14.5364606589382,25.0194265446703
"result.137",0.317359615640706,1.52436363831536,1.52623083077412,1.5411438560433,15.2160700005889,24.0421193575143
"result.138",0.308598746913039,1.53537963800148,1.531779897876,1.57503876092027,15.2143812463045,22.2621340281148
"result.139",0.347146334213296,1.53273195622923,1.52003830663766,1.50831361682003,13.8938503243287,22.0409107870182
"result.140",0.322960544799133,1.51942620653168,1.50344100999938,1.5029663372189,15.38404774825,23.9825980452765
"result.141",0.33710147053492,1.55260766080909,1.54476521109676,1.51872916664576,14.3130781432723,22.096117000429
"result.142",0.340652411287585,1.53664695983002,1.51931911659457,1.51662561031125,14.5927321833415,24.4513004623972
"result.143",0.31623555477268,1.52879971608655,1.52393365562621,1.50662217729212,14.7340708162445,23.5143875832109
"result.144",0.298707643027671,1.54375693718544,1.54840267708409,1.50169304911727,14.0947465389562,20.8372984220513
"result.145",0.292811663058666,1.52568496385862,1.52787575973651,1.54598144019898,14.8668119675555,21.4626759762563
"result.146",0.336082779703046,1.54554192445408,1.54144522897683,1.52666035624531,15.6457304777709,26.4650374076433
"result.147",0.337605449739239,1.52659588518037,1.51472654987805,1.51168114039258,14.6920459648911,23.4358216706123
"result.148",0.328282991130751,1.5285801981083,1.52341660936039,1.46010512171644,14.1240928036431,21.8762872449439
"result.149",0.307601230443139,1.55071736260134,1.54115815332237,1.5461986837316,15.6994352652791,22.5432539273746
"result.150",0.291094727689617,1.51154930226311,1.52325751601782,1.57020032241568,16.1670586762033,22.4470102272298
"result.151",0.320551795412239,1.55580681537756,1.55371781696586,1.57933031292402,16.0096866373487,23.7355518715946
"result.152",0.338389294964538,1.53785399150215,1.53465767440281,1.48387957685341,13.3349846187684,23.0633927809817
"result.153",0.342413980624403,1.5455115591272,1.53699121737654,1.53779250987502,14.906627151455,23.4756179972713
"result.154",0.342257938575893,1.53049710636559,1.52447937825948,1.53612350284709,15.7657148676268,27.3246781092177
"result.155",0.350363033921281,1.5386558948453,1.54999690130709,1.54460215277123,15.2757928956432,26.5407666068231
"result.156",0.320538397093931,1.53351326195947,1.53069427046221,1.56577486224019,16.6968538773472,24.0875434258745
"result.157",0.346625182954679,1.52757260344354,1.51758226900553,1.52534217945302,14.5985388423378,24.2452933751217
"result.158",0.315313272400711,1.52089209624309,1.52601127202532,1.53462579190452,14.8746522450109,24.3343463152101
"result.159",0.329120438774469,1.53553753431993,1.5417482360599,1.5053496820992,15.2439772771515,24.0938684429358
"result.160",0.341273728899353,1.53569020251843,1.53747886816232,1.52578370731346,15.0017442068046,24.771154118681
