"","V1","V2","V3","V4","V5"
"result.1",0.358951709945482,2.2117733330564,2.1682528683212,2.18567364332452,7.42371306863423
"result.2",0.263570180353796,2.12850319982909,2.09499392159441,2.20916932247848,7.72168957719431
"result.3",0.264775282787031,2.1358994929165,2.12640087714953,2.19448699385818,7.0760546815428
"result.4",0.271723315206144,2.13213696195927,2.13273089468537,2.15189488534739,6.96535410351646
"result.5",0.281858684228754,2.13918563072996,2.108510293139,2.11139936653998,6.6472770815859
"result.6",0.412969433708821,2.15982331322361,2.13543333946148,2.13060500454283,6.94461012986278
"result.7",0.287693196681733,2.1228770205106,2.11107079941287,2.18278736095236,7.14808891983713
"result.8",0.370853333717777,2.16221261563791,2.11640443014273,2.11496169017115,6.68729639662875
"result.9",0.417950835377904,2.23818808447234,2.20352987291627,2.17945133534788,6.16466361567976
"result.10",0.317266445242254,2.17114650498291,2.12987150530633,2.11614539383359,6.57444063664754
"result.11",0.425681648948248,2.22867819399426,2.17893407258724,2.16378612960941,6.72929935066824
"result.12",0.304670042693253,2.14867914867003,2.13427652517778,2.10853351821202,7.26703249837723
"result.13",0.298377116119501,2.17250979044601,2.12950242488726,2.17307746410089,6.57445612945019
"result.14",0.282040253190852,2.19342885764333,2.12565451168872,2.15451785675744,7.49720378851256
"result.15",0.28943640641545,2.08926689793478,2.08362838699558,2.05956579518623,5.94204775342542
"result.16",0.300627426730889,2.19573668440371,2.13213460495883,2.17398870279577,7.26975789513898
"result.17",0.304254181257106,2.15361346896555,2.11166906550176,2.11780034036169,6.11836221166721
"result.18",0.261451381401909,2.11390895070637,2.10104916890268,2.04522960925651,6.05943242008121
"result.19",0.192424176385512,2.10074677136494,2.0766979996435,2.10723076103336,7.63140761459189
"result.20",0.436798643116691,2.15165677476949,2.13900061530366,2.18793080092183,6.86069601332682
"result.21",0.280118952511544,2.13443761442314,2.09800325714517,2.16538688201106,6.63474249134403
"result.22",0.364808053945707,2.18598666990333,2.16204533128296,2.13221941175917,6.92152702595692
"result.23",0.377698281249302,2.16145518681076,2.12755876379129,2.01949739879846,6.14740284154761
"result.24",0.265005930541762,2.1523863544335,2.14892395652301,2.24416359337183,7.58444184349997
"result.25",0.236414276124919,2.1134512451595,2.09314874668378,2.1502534168449,6.98866680379336
"result.26",0.303149714222229,2.10690023939466,2.10926950182114,2.06912108792603,6.50400094529081
"result.27",0.415349492697763,2.20136527945321,2.15843477487152,2.13063465362925,6.93154774029516
"result.28",0.213485293395611,2.10337453465366,2.10628779059647,2.10081059194027,6.57986827429755
"result.29",0.303217816510495,2.1645211451896,2.18219100716159,2.23973823747889,7.29221205444368
"result.30",0.323751186835772,2.201175232932,2.15838630488775,2.17460661747928,6.97421638793025
"result.31",0.24503490739774,2.12984996520392,2.10193557258521,2.23795458470896,8.02227092830374
"result.32",0.297477829403021,2.22043204818688,2.16651912541279,2.29425255408181,8.50356234621172
"result.33",0.314259615007281,2.12833730605451,2.09721529586691,2.0557145776453,6.22456779734287
"result.34",0.369073384078222,2.14866318525223,2.1226153504575,2.12443886425718,6.61164904926027
"result.35",0.43297474118836,2.22175294953401,2.14932113578768,2.1199590454074,7.19352277439386
"result.36",0.28284976088983,2.1833431989036,2.16067821880045,2.22043536122531,6.68780217112267
"result.37",0.268989936727206,2.13941170898124,2.16186587665976,2.20578982031927,7.22933547392343
"result.38",0.322689583037494,2.13928161739882,2.15908100413917,2.09780575190796,6.18763987685538
"result.39",0.466628095609541,2.20615088472193,2.17503066260419,2.16277412649311,7.23847985665785
"result.40",0.325077838523993,2.14168211907751,2.10439568143454,2.13373688301751,6.17835746799866
"result.41",0.361024909041659,2.1998439024934,2.15508111121584,2.18118878980537,6.33328952027855
"result.42",0.299201991387709,2.10645274748893,2.09941471328322,2.23619710200354,7.49665174989958
"result.43",0.242041819926295,2.12588044962275,2.10888685027406,2.22932990571362,7.03480440238838
"result.44",0.305316850954362,2.11061248650026,2.09530952123948,2.13628200155579,6.96973824200945
"result.45",0.249876147172906,2.11243678758952,2.07474685778925,2.12481677930693,7.35529172205788
"result.46",0.311491011021847,2.19070532100636,2.19086684801986,2.31736766217014,7.78689496769044
"result.47",0.259763030709457,2.14976343566325,2.13462308770864,2.20824480900398,6.8329775931808
"result.48",0.330628976205167,2.16936617172066,2.15035177503006,2.14514045080298,6.73357020367674
"result.49",0.208781952117497,2.11062990671132,2.06387399634885,2.16583856450958,7.47818690049902
"result.50",0.267257085996283,2.12682367687198,2.12677208313151,2.13171405275775,6.15061753868222
"result.51",0.319824071437566,2.17777071614434,2.16259476937168,2.19271242395029,7.00299733620823
"result.52",0.356755720208639,2.1491616429466,2.15331452184397,2.16920997417773,7.07372960820434
"result.53",0.149243974302491,2.09489653506913,2.09928978037835,2.16358358854648,6.43460468256193
"result.54",0.296871067886689,2.10161526117188,2.07849292315735,1.99605142360865,5.92136386020043
"result.55",0.298411498271965,2.13773008191085,2.13976258561684,2.15512240040199,6.88442059265226
"result.56",0.236164057059358,2.08158640586266,2.09355981614406,2.1498659955403,6.49713723202949
"result.57",0.291395474687147,2.13681268283075,2.08822489080221,2.01883269749656,5.95368171318284
"result.58",0.349896258929755,2.12664203172066,2.11948858294164,2.09351384349881,6.39806418198908
"result.59",0.263077194028881,2.13867146858477,2.09607952089627,2.07424971601713,7.03652767114199
"result.60",0.322644054641675,2.1558434916287,2.12080127934981,2.07908134176757,6.1945043825089
"result.61",0.228259377388315,2.10452212015226,2.08987327754437,2.10585169432362,6.81263026521398
"result.62",0.23940814388964,2.11523191016364,2.10409537253785,2.09371117794082,6.39413921534851
"result.63",0.238182516632497,2.12305783073219,2.10614835230622,2.17854674070353,6.52559915827441
"result.64",0.351854844330153,2.1805235994567,2.16901713322873,2.19481771539028,7.4109492232541
"result.65",0.295301837590987,2.14761167311108,2.11024391382899,2.10573130725106,6.75518709775875
"result.66",0.316466280792461,2.12431057022705,2.08469916651907,2.10184751601012,6.79144255441432
"result.67",0.370505454095021,2.17091336731071,2.11950406201427,2.14502788826838,6.53217465213664
"result.68",0.308500781360949,2.18163569654214,2.12214314765651,2.25984174344706,7.47989283531156
"result.69",0.403592211068231,2.17391900196187,2.15068056384678,2.11811847145082,6.46429142182417
"result.70",0.30193987655755,2.2035841672641,2.15125495472861,2.2160722886675,7.67148268643954
"result.71",0.338536988516299,2.20010074860539,2.15213510552106,2.21565857880181,7.04160440803539
"result.72",0.379376673420384,2.20847361512641,2.17711886456229,2.19463451269357,6.49538730962116
"result.73",0.262905961786814,2.08571988353649,2.09535168050717,2.07658377335392,5.64055782316987
"result.74",0.296197438478434,2.15764775193645,2.13689902313115,2.2922618566333,7.85547262232606
"result.75",0.436835378773747,2.21469806478117,2.17588842863306,2.19179745285169,7.53145357928117
"result.76",0.328032983915847,2.14101536663141,2.0932328973728,2.10815981847805,7.02295090455079
"result.77",0.4053058314301,2.19428181949896,2.16812501293822,2.12692558229996,6.73305794652545
"result.78",0.334125927249684,2.13930787796978,2.13043195692666,2.16008581454251,6.58355025386261
"result.79",0.259099545399151,2.14275786504316,2.13957555221418,2.19156558004137,7.18388547563888
"result.80",0.29776045643909,2.17363171813802,2.11468420170122,2.07928131208979,6.77247737768307
"result.81",0.320015471328139,2.1337531109729,2.09697093866922,2.07162102269518,6.44629080435578
"result.82",0.235268035427864,2.10681291006331,2.08422031335884,2.03562718690693,6.61035613610613
"result.83",0.328081686766122,2.15860759702035,2.13530382267628,2.1185467151076,6.61725961290745
"result.84",0.190057148899151,2.08686482955306,2.04916696049115,1.98354077005625,6.09006524842594
"result.85",0.316753153885161,2.12115681625384,2.13018412650095,2.24360492090055,7.64094382065148
"result.86",0.276703040581972,2.1442425462908,2.11485240977765,2.07945122367435,6.40056525818696
"result.87",0.325161219529151,2.13267746173983,2.11252170536176,2.04087704330894,6.30065503227727
"result.88",0.295702838361642,2.15940121759818,2.13457609184742,2.26151305688664,7.90460314010845
"result.89",0.327685446669207,2.14561096727527,2.08349602790013,2.10341934099693,7.04811898521618
"result.90",0.362544615291685,2.15348666982192,2.12955047528949,2.11809709387338,6.91922281149885
"result.91",0.329710302858263,2.18025092173962,2.13891175836059,2.17051149919998,7.07146212043193
"result.92",0.213461995435448,2.08796572032625,2.06297811432164,2.15433169687072,6.63513644636664
"result.93",0.258757124384098,2.14726124467757,2.11266319036061,2.15656493434531,7.27482484463852
"result.94",0.280717960975467,2.13338009156094,2.10643183349803,2.10139454959466,6.61682659110902
"result.95",0.346407935360634,2.11508688005106,2.11227624624592,2.13101328732326,6.58841532978438
