"","V1","V2","V3","V4"
"result.1",0.358951709945482,2.2117733330564,2.1682528683212,2.18567364332452
"result.2",0.263570180353796,2.12850319982909,2.09499392159441,2.20916932247848
"result.3",0.264775282787031,2.1358994929165,2.12640087714953,2.19448699385818
"result.4",0.271723315206144,2.13213696195927,2.13273089468537,2.15189488534739
"result.5",0.281858684228754,2.13918563072996,2.108510293139,2.11139936653998
"result.6",0.412969433708821,2.15982331322361,2.13543333946148,2.13060500454283
"result.7",0.287693196681733,2.1228770205106,2.11107079941287,2.18278736095236
"result.8",0.370853333717777,2.16221261563791,2.11640443014273,2.11496169017115
"result.9",0.417950835377904,2.23818808447234,2.20352987291627,2.17945133534788
"result.10",0.317266445242254,2.17114650498291,2.12987150530633,2.11614539383359
"result.11",0.425681648948248,2.22867819399426,2.17893407258724,2.16378612960941
"result.12",0.304670042693253,2.14867914867003,2.13427652517778,2.10853351821202
"result.13",0.298377116119501,2.17250979044601,2.12950242488726,2.17307746410089
"result.14",0.282040253190852,2.19342885764333,2.12565451168872,2.15451785675744
"result.15",0.28943640641545,2.08926689793478,2.08362838699558,2.05956579518623
"result.16",0.300627426730889,2.19573668440371,2.13213460495883,2.17398870279577
"result.17",0.304254181257106,2.15361346896555,2.11166906550176,2.11780034036169
"result.18",0.261451381401909,2.11390895070637,2.10104916890268,2.04522960925651
"result.19",0.192424176385512,2.10074677136494,2.0766979996435,2.10723076103336
"result.20",0.436798643116691,2.15165677476949,2.13900061530366,2.18793080092183
"result.21",0.280118952511544,2.13443761442314,2.09800325714517,2.16538688201106
"result.22",0.364808053945707,2.18598666990333,2.16204533128296,2.13221941175917
"result.23",0.377698281249302,2.16145518681076,2.12755876379129,2.01949739879846
"result.24",0.265005930541762,2.1523863544335,2.14892395652301,2.24416359337183
"result.25",0.236414276124919,2.1134512451595,2.09314874668378,2.1502534168449
"result.26",0.303149714222229,2.10690023939466,2.10926950182114,2.06912108792603
"result.27",0.415349492697763,2.20136527945321,2.15843477487152,2.13063465362925
"result.28",0.213485293395611,2.10337453465366,2.10628779059647,2.10081059194027
"result.29",0.303217816510495,2.1645211451896,2.18219100716159,2.23973823747889
"result.30",0.323751186835772,2.201175232932,2.15838630488775,2.17460661747928
"result.31",0.24503490739774,2.12984996520392,2.10193557258521,2.23795458470896
"result.32",0.297477829403021,2.22043204818688,2.16651912541279,2.29425255408181
"result.33",0.314259615007281,2.12833730605451,2.09721529586691,2.0557145776453
"result.34",0.369073384078222,2.14866318525223,2.1226153504575,2.12443886425718
"result.35",0.43297474118836,2.22175294953401,2.14932113578768,2.1199590454074
"result.36",0.28284976088983,2.1833431989036,2.16067821880045,2.22043536122531
"result.37",0.268989936727206,2.13941170898124,2.16186587665976,2.20578982031927
"result.38",0.322689583037494,2.13928161739882,2.15908100413917,2.09780575190796
"result.39",0.466628095609541,2.20615088472193,2.17503066260419,2.16277412649311
"result.40",0.325077838523993,2.14168211907751,2.10439568143454,2.13373688301751
"result.41",0.361024909041659,2.1998439024934,2.15508111121584,2.18118878980537
"result.42",0.299201991387709,2.10645274748893,2.09941471328322,2.23619710200354
"result.43",0.242041819926295,2.12588044962275,2.10888685027406,2.22932990571362
"result.44",0.305316850954362,2.11061248650026,2.09530952123948,2.13628200155579
"result.45",0.249876147172906,2.11243678758952,2.07474685778925,2.12481677930693
"result.46",0.311491011021847,2.19070532100636,2.19086684801986,2.31736766217014
"result.47",0.259763030709457,2.14976343566325,2.13462308770864,2.20824480900398
"result.48",0.330628976205167,2.16936617172066,2.15035177503006,2.14514045080298
"result.49",0.208781952117497,2.11062990671132,2.06387399634885,2.16583856450958
