"","V1","V2","V3","V4"
"result.27",4.3933563202738,4.40637022848764,52.8348296113068,38.7873479287814
"result.28",4.24912321702452,4.21774050204665,46.6925586031899,30.7598520763494
"result.29",4.3689375491216,4.34940994441385,49.4906483941919,30.9729280008824
"result.30",5.17709542849532,5.11558136816861,78.8989509600821,51.8280501073814
"result.31",3.93334700229494,3.96282592123725,42.3154427818785,25.6914436936808
"result.32",4.29827438581325,4.24931303656453,48.1593510615688,29.9667534465575
"result.33",4.10380805786505,4.10639367475794,44.3596178329082,29.0393715207757
"result.34",4.56204431945787,4.56271993511054,52.389532122534,33.3114239731381
"result.35",5.15793432420681,5.13835080931175,71.1250448168884,45.9865007506688
"result.36",4.08259436169738,4.06581640712427,43.5725583292399,27.511834986853
"result.37",4.32126882622532,4.31441974460638,45.538765656003,32.4022925873467
"result.38",3.97973118467918,3.93814148835114,44.4046440309463,27.4023316629792
"result.39",4.95002913634501,4.91816406741314,63.903266524134,45.6338146216419
"result.40",4.32621136872557,4.35706182397945,52.0552174588756,34.5135091510385
"result.41",4.3510034515852,4.30045347307107,53.6255849941516,34.2560188874251
"result.42",4.23187103597709,4.2295013964699,47.9173079585831,32.3862664635234
"result.43",4.00020192678312,4.0042418946315,44.790530905362,29.2710846315226
"result.44",4.36976049028731,4.37299169791972,48.1228967719907,34.3307455891222
"result.45",4.27465347679417,4.30868370534241,49.3140052444415,35.0921823362883
"result.46",5.04780280924784,5.04123183028252,77.0204631961325,46.6741670385067
"result.47",4.19177726290047,4.13068024277953,47.2852929807821,27.8266729484473
"result.48",4.46230191760082,4.47650568296987,51.9524263694382,33.2061217826668
"result.49",4.43555263048261,4.44688367651404,57.7786210357179,36.7928335779838
"result.50",3.85048905170383,3.87204947776767,46.6352689384388,30.0720415350818
"result.51",4.52106783139137,4.50244747013383,59.4334556594711,37.5124028541509
"result.52",4.2973719652578,4.27623149124904,49.7840640803674,32.9240345944564
"result.53",4.4324623878828,4.43047139976978,50.5562023001507,33.7559938934614
"result.54",4.18843714247216,4.19157103228451,50.2085910324632,34.8932546121496
"result.55",4.31628064615517,4.28741648365946,54.7573339329637,35.4669655441104
"result.56",4.89474720462713,4.91585452652854,64.5551346233781,45.7126940924187
"result.57",4.28825760301989,4.28180385919489,46.4745526527986,33.9805540488728
