1.7471413152087 1.49490440872481
0.477760338579454 1.47508306098852
1.7110432355187 1.53444469504543
1.45194143981819 1.51086989172403
1.40749429522727 1.56595978352269
1.21572826238746 1.44019169396995
1.47079955686199 1.53239637908678
1.40899258503384 1.4203236049753
1.61243058284461 1.48308760687317
2.11140214456831 1.53570542291497
1.52769656402101 1.52004014126742
1.55506612730525 1.48872317703229
1.55619511856146 1.566404466964
1.50169798599614 1.4664622974559
1.39952869566282 1.44700756690797
1.49176690635724 1.51002601184808
1.58843430111766 1.50537695269694
1.19325238457042 1.46809163679714
1.32562871253488 1.41050504213805
1.90798808652086 1.49707411843202
1.53074500392185 1.39571643774277
1.44125995009841 1.48110169437065
1.01891167219223 1.49069731038944
1.65041069857996 1.45751150892234
1.46570109692887 1.49628899661434
1.49887664357918 1.55221370789215
1.56908839455305 1.50465269336851
1.52692327773454 1.46921102367041
1.86030316655648 1.43100465392174
1.64654485341712 1.53149703858383
1.05581063569134 1.44131861460662
2.51328419679583 1.49463763510481
1.43845650975547 1.48712532451852
1.63213332371808 1.44701655386761
1.78348030096931 1.45356505629646
2.53381632341678 1.52025965516298
1.48818542301399 1.42527748328884
2.0907602276767 1.48762473951488
1.54911678965556 1.56247414542999
2.15398149509159 1.52944672430305
1.74648457179335 1.37743719380584
1.77321342975549 1.46882862264954
1.65648953819332 1.59723934451339
1.61347131019714 1.50364359243823
0.980066727503244 1.51776983868573
1.8308440312515 1.56206778675073
1.34959437322513 1.49169507336852
1.54867772075423 1.56227475399712
0.827984941625261 1.43448872944073
1.32644038505811 1.41416464268981
1.62462160220707 1.56455415026498
1.39551864634656 1.5518962658494
1.54812989974757 1.46028867237073
1.86475944956235 1.46833979760942
1.50664600173036 1.51127644197054
1.44707625457986 1.52209678056653
1.37035092118611 1.4603837121043
1.67589435972793 1.54075836844629
1.46125143437098 1.51815196193425
1.75157081771175 1.50641382306783
1.40930435541488 1.50968171615837
3.09539636048826 1.54121169272198
1.67056589438442 1.44526293267545
1.74150635160508 1.52293472976602
1.58100828981715 1.50214886617553
1.63457251291423 1.45247514187289
1.61625082421076 1.59585233914188
1.18005294709399 1.49589663997216
1.5842986170501 1.49810626099176
1.62030403758992 1.55165843568097
1.54645089313341 1.53963703742336
1.42569237214627 1.52020280129255
1.25285823361599 1.50962384951478
2.10103339358708 1.47541306850329
1.5488544021815 1.51487021721026
0.93488756853478 1.4866612596063
1.86141819697033 1.5319428985847
1.64701341061285 1.46958777774627
1.51252063928889 1.47322197491404
1.37903547049678 1.50570562129051
1.03969334359757 1.46382613088263
1.67312895065589 1.52908909047613
1.18684403215643 1.47052788633818
1.38746059222852 1.49120646161212
1.36475985200794 1.47943796824222
1.51788399042356 1.53356334284008
1.32666324612434 1.4895709680797
0.364272256340055 1.4647264447652
1.45992806364769 1.53881496390059
1.50038240920333 1.52727438383729
1.51965103539231 1.49133594875543
2.55273033772904 1.51659350314644
1.36086202086985 1.49610020285117
1.50266833047595 1.44190592820599
1.40719797697672 1.56600213498756
1.31953236035826 1.4706086530985
1.4716725128488 1.48143941366358
1.66740989342193 1.45994076012609
0.776279840255795 1.49990974226441
1.46690090018359 1.43601758345488
1.19733082308091 1.56593015090031
1.68151474174874 1.51784327220078
1.33012591087536 1.52757256007496
1.53046246419016 1.51002213454266
2.45585509013705 1.46574428810205
1.23032462827654 1.53029970586884
1.46208359269262 1.37755492697866
1.44063274275649 1.51437921367286
2.19214584667822 1.59005778317053
1.46317553999697 1.49368922055084
0.931350923520782 1.50903924740971
1.72344971866002 1.55632253026667
1.66393167092848 1.56250798545686
1.26347993926743 1.53837976366087
1.54423889091462 1.50607446990677
2.0431793023189 1.45681619795049
1.56282993997285 1.47337865832204
1.67218645623538 1.45057413896882
1.441700184109 1.51260147229183
0.887448451484486 1.42913719019615
1.39378409775604 1.50502366328461
1.54771264058597 1.54922205969839
1.46632670115841 1.55424441768077
1.50045933186256 1.50345508084854
1.49233534413713 1.48158278344907
1.48178919042511 1.54668745533198
1.23813550948911 1.46823749836849
1.69888534567354 1.46986596995447
1.60973448873575 1.4568269532023
1.0024209858991 1.51592168335209
1.53238202084804 1.46584642782664
1.46198581219695 1.48567376919854
1.47449396714417 1.5528412881434
1.57535336377257 1.48632500352582
1.65036644307436 1.47857808879473
1.50211639315547 1.50391218834771
1.46917987322849 1.5156543777024
1.62179534975569 1.41543534818558
1.48754088417431 1.56665810707883
1.24891810550472 1.63740550330351
1.48376177161902 1.48062931615075
1.16298304603383 1.47629093567097
1.575260647833 1.62830181249742
1.43466880330348 1.53622775367867
1.32826927979665 1.48285283514951
1.51068311773672 1.50315619974644
1.3007414691194 1.54166028565886
0.843646297003111 1.49599966315244
1.74298422438676 1.45594655360649
1.95765837795862 1.48570800205502
1.95074827715892 1.49565516649933
0.942054972873165 1.46172649255372
1.52430168875246 1.476209112508
2.06487734181412 1.44272791299204
1.2257802279428 1.37140436610104
1.40797717350078 1.56254160514149
0.892623383921364 1.51654405738452
1.36088892170817 1.40395270993227
1.55565499434228 1.49990722783783
1.40938004021308 1.40505382430668
